,PCE,Real Personal Income,Real personal income ex transfer receipts,Real personal consumption expenditures,Real Manu. and Trade Industries Sales,Retail and Food Services Sales,IP Index,IP: Final Products and Nonindustrial Supplies,IP: Final Products (Market Group),IP: Consumer Goods,IP: Durable Consumer Goods,IP: Nondurable Consumer Goods,IP: Business Equipment,IP: Materials,IP: Durable Materials,IP: Nondurable Materials,IP: Manufacturing (SIC),IP: Fuels,Capacity Utilization: Manufacturing,Help-Wanted Index for United States,Ratio of Help Wanted/No. Unemployed,Civilian Labor Force,Civilian Employment,Civilian Unemployment Rate,Average Duration of Unemployment (Weeks),Civilians Unemployed - Less Than 5 Weeks,Civilians Unemployed for 5-14 Weeks,Civilians Unemployed - 15 Weeks & Over,Civilians Unemployed for 15-26 Weeks,Civilians Unemployed for 27 Weeks and Over,Initial Claims,All Employees: Total nonfarm,All Employees: Goods-Producing Industries,All Employees: Mining and Logging: Mining,All Employees: Construction,All Employees: Manufacturing,All Employees: Durable goods,All Employees: Nondurable goods,All Employees: Service-Providing Industries,"All Employees: Trade, Transportation & Utilities",All Employees: Wholesale Trade,All Employees: Retail Trade,All Employees: Financial Activities,All Employees: Government,Avg Weekly Hours : Goods-Producing,Avg Weekly Overtime Hours : Manufacturing,Avg Weekly Hours : Manufacturing,Housing Starts: Total New Privately Owned,"Housing Starts, Northeast","Housing Starts, Midwest","Housing Starts, South","Housing Starts, West",New Private Housing Permits (SAAR),"New Private Housing Permits, Northeast (SAAR)","New Private Housing Permits, Midwest (SAAR)","New Private Housing Permits, South (SAAR)","New Private Housing Permits, West (SAAR)",New Orders for Durable Goods,New Orders for Nondefense Capital Goods,Un lled Orders for Durable Goods,Total Business Inventories,Total Business: Inventories to Sales Ratio,M1 Money Stock,M2 Money Stock,Real M2 Money Stock,Total Reserves of Depository Institutions,Reserves Of Depository Institutions,Commercial and Industrial Loans,Real Estate Loans at All Commercial Banks,Total Nonrevolving Credit,Nonrevolving consumer credit to Personal Income,S&P s Common Stock Price Index: Composite,S&P s Common Stock Price Index: Industrials,S&P s Composite Common Stock: Dividend Yield,S&P s Composite Common Stock: Price-Earnings Ratio,E?ective Federal Funds Rate,3-Month AA Financial Commercial Paper Rate,3-Month Treasury Bill:,6-Month Treasury Bill:,1-Year Treasury Rate,5-Year Treasury Rate,10-Year Treasury Rate,Moody s Seasoned Aaa Corporate Bond Yield,Moody s Seasoned Baa Corporate Bond Yield,3-Month Commercial Paper Minus FEDFUNDS,3-Month Treasury C Minus FEDFUNDS,6-Month Treasury C Minus FEDFUNDS,1-Year Treasury C Minus FEDFUNDS,5-Year Treasury C Minus FEDFUNDS,10-Year Treasury C Minus FEDFUNDS,Moody s Aaa Corporate Bond Minus FEDFUNDS,Moody s Baa Corporate Bond Minus FEDFUNDS,Switzerland / U.S. Foreign Exchange Rate,Japan / U.S. Foreign Exchange Rate,U.S. / U.K. Foreign Exchange Rate,Canada / U.S. Foreign Exchange Rate,PPI: Finished Goods,PPI: Finished Consumer Goods,PPI: Intermediate Materials,PPI: Crude Materials,"Crude Oil, spliced WTI and Cushing",PPI: Metals and metal products:,CPI : All Items,CPI : Apparel,CPI : Transportation,CPI : Medical Care,CPI : Commodities,CPI : Durables,CPI : Services,CPI : All Items Less Food,CPI : All items less shelter,CPI : All items less medical care,Personal Cons. Expend.: Chain Index,Personal Cons. Exp: Durable goods,Personal Cons. Exp: Nondurable goods,Personal Cons. Exp: Services,Avg Hourly Earnings : Goods-Producing,Avg Hourly Earnings : Construction,Avg Hourly Earnings : Manufacturing,Consumer Sentiment Index,Consumer Motor Vehicle Loans Outstanding,Total Consumer Loans and Leases Outstanding,Securities in Bank Credit at All Commercial Banks
1988-04-01,1.83339490639618,0.7117784536688987,0.9835737573386184,0.5627996476333941,0.7512796681270473,0.9130407466404478,0.6735103636257733,0.3698950897012665,0.6975619643666775,0.2647716151030543,2.696226479853969,-0.6572383978673102,2.381104289529823,1.035061347410693,1.7119713384041724,0.2322349991943362,0.8202392423106275,-3.2385694903521944,0.600200000000001,-61.0,0.0270170189999999,0.4620737141497244,0.7774187055426651,-0.2999999999999998,-0.5999999999999996,1.9209446281211129,-8.132127585154869,-13.0260208811241,-21.03903981501345,-5.203835837333948,0.8961363432803182,0.7978499535619576,0.5316600697055307,-0.6683157230007453,1.1470207957733791,0.402685107903622,0.5760015925327266,0.1296363163186598,0.8763324410626439,0.9335597730432356,1.0572958864008442,0.9539247174316756,0.2464952719353874,0.3889942551685621,40.5,0.1999999999999997,41.1,7.298445101508147,5.517452896464707,5.5909869805108565,6.356107660695892,5.953243334287785,7.3031700512368,5.459585514144159,5.627621113690637,6.335054251498059,6.0112671744041615,4.06889730241673,6.4150111338046045,1.6785806117729507,2.174147492575962,-0.0103311249999999,0.608378352412231,-0.6128342069898096,0.3580412152341949,6.719124954032374,1.0291595197255532,1.933799035474948,0.8374419505167374,-0.1429618834739798,-0.0007594259999999,1.864334385448796,1.539830057504599,0.0412179409999997,-5.571234846321804,0.9299999999999996,0.8700000000000001,0.7599999999999998,0.7999999999999998,0.7800000000000002,0.6600000000000001,0.5500000000000007,0.4699999999999988,0.4299999999999997,-0.02,-1.05,-0.8,-0.02,0.98,1.41,2.35,3.49,5.378243943971,0.2762204825310199,-3.1139975259487307,-2.5621638301502188,0.0874343528428411,0.3758632744133017,1.4918609032669394,3.881859093659656,8.034703055217252,12.743024737179631,0.5038034692431026,1.215716842027437,1.3943733719834484,0.1160286261825405,0.810571884811484,0.2712691044727933,0.1486074430738782,0.2472180080276054,0.6906833795869538,0.5106507736778454,0.3216864550045439,0.4015315757609272,0.9455631543259456,0.0299347125317428,0.4648699384023569,0.5540395483973004,0.4967218561238606,0.1000000000000085,1.133034061571614,1.1523126876230805,1.465918485525286
1988-07-01,2.1102141694093746,0.9063788755586444,1.0143116703600796,0.4178477109190837,0.0462524152014864,0.5286009805466563,0.1873355543744459,0.1926217849879563,0.1596633538529346,-0.0312546860847362,0.2747922488737231,-0.1547422272905052,0.5298953238404014,0.1816068037827189,0.9849092253742864,0.3529107107296703,0.3822036988179178,-0.1593550137951815,0.2158000000000015,-107.0,-0.022769765,0.4001106256689368,0.3725854676906337,0.0,0.5,1.631253187732007,-2.3134575401656754,2.45173570753483,4.049136135473752,0.9888832129246516,-1.224005489450164,0.6501425859610777,-0.037583780953021,-1.616493685335474,0.1709239804601026,-0.0111638292050741,0.2094623050796329,-0.3605166497591128,0.8516625759014573,0.6583003366042561,0.7342877614405552,0.6518426498972829,0.1537515678037948,0.6771200015384338,40.3,-0.1,41.0,7.307872780763706,5.375278407684165,5.572154032177765,6.3818160174060985,6.045005314036012,7.269616749608169,5.247024072160486,5.556828061699537,6.295266001439646,6.09807428216624,0.4651682735090645,3.834397090460584,2.1700026921410043,2.157046205402935,0.020662251,-1.4513759827361916,-1.009032147897937,-0.6365086147452459,-2.9569208122949497,0.679117147707986,-1.939774014747364,-0.1030811734794134,-0.3481561455712878,-0.001523552,-1.0024216109399298,-1.7478114141599832,0.1201721350000002,-11.360959373340496,0.6799999999999997,0.6799999999999997,0.7800000000000002,0.7199999999999998,0.5999999999999996,0.1999999999999993,0.0600000000000005,-0.0399999999999991,-0.0999999999999996,-0.02,-0.95,-0.76,-0.1,0.5,0.79,1.63,2.71,7.472299933680815,5.236140508363096,-5.364207777794561,0.7445928931284818,0.5449698825453098,0.5517981760760016,-1.2474798135423626,-3.035293191204857,-15.242355528117546,-7.667262237163097,-0.0161604554008931,-1.1446609105425054,0.2589387857592662,-0.2459773443028723,0.1616104506425131,0.266113763540865,-0.0143093042202835,0.0716491319681544,0.0685221534387992,0.1548119674334103,0.0669676479618797,0.3450034448035488,0.1883092915726081,-0.055390846833081,-0.3836834052343363,-0.4954558101782247,-0.2073543999363991,2.5999999999999943,-0.7949547138077051,-1.1744377161848618,-2.849923372357832
1988-10-01,2.1365064327625305,1.0882945521828449,1.1422806386034878,1.6111916816447192,2.453637964403299,3.627479238771336,1.1581640893028933,1.234567723539115,1.340397020059836,1.5131260712431427,3.388995660674432,0.7763250215702122,1.2427557940986045,1.067732059878379,1.489105498848442,1.163319759551129,1.293850780104222,1.3548124130990935,0.8573999999999984,216.0,0.042705018,0.5413330634400637,0.6463342296383345,-0.1000000000000005,-0.6999999999999993,-5.880204514011922,7.330978134375066,-5.166235379352724,-0.6635724415398947,-9.54331885996087,-3.7816117137454697,0.8313380680435856,0.4667064059246328,-1.748531434101963,0.1327391870260541,0.6177153118009926,0.716134139733704,0.4612288372516815,0.9374594926157442,0.4920225693226143,0.8155895389352352,0.1153192885128717,0.3680421268363432,0.5767615649174829,40.3,0.0,40.9,7.354362330421477,5.365976015021851,5.83773044716594,6.391917113392602,6.013715156042802,7.313886831633462,5.303304908059076,5.849324779946859,6.300785794663244,6.0112671744041615,9.565222068093782,8.81239693661744,3.3522591445128924,1.6758075986073706,-0.0309933769999999,-0.3093552817098555,0.4253570478860879,0.0525241926379926,2.060894813294212,4.553119730185506,0.4238927683254623,-0.493307685297939,-0.6256999738282865,-0.002012622,3.122384045153304,3.726068334452659,-0.0108634040000001,-4.83193864474134,0.5700000000000003,0.9399999999999996,0.8300000000000001,0.7900000000000009,0.9000000000000004,0.4000000000000003,0.129999999999999,-0.25,-0.25,0.35,-0.69,-0.54,0.23,0.33,0.35,0.81,1.89,-6.316924841304639,-8.309511302483674,8.084633132870845,-2.5177771428249645,-0.4724551098153284,-0.5747252390168711,-0.561251619168246,1.127638806793474,25.051356428260974,10.033085960182664,-0.2639990173980422,0.9302515884608732,-1.0126434969212283,-0.0245214394098525,-0.8099459389978136,-0.275825159626919,-0.0139729986002201,-0.1794493158253196,-0.4404027063206861,-0.519967357230211,-0.3977548825615074,-0.4647434126383132,-0.7984440381263447,-0.2107110300300085,0.0866804051240066,-0.402602680709041,-0.0062493164830534,-5.399999999999992,-3.7340706712491567,-0.5139964228938254,1.2297478334086342
1989-01-01,1.6087686490834583,1.706741670550116,1.3500823548868723,-0.0967170028645547,-1.581779746083889,-0.0469317540986224,0.0981802871925729,0.2139602000245766,0.0423263806573537,0.2478834387546591,-0.2265408136353564,0.4394694917581709,0.072915215197522,-0.0396703418638288,-1.0530173888116057,0.5951214161861174,-0.2850041539897319,-1.5880199344501025,-0.6443000000000012,-272.0,-0.005109362,0.4921730177986916,0.7875610141516276,-0.2999999999999998,-0.5999999999999996,2.328006698158802,-8.939591909537548,-9.645177076871736,-9.49107921933443,-9.802020856318984,9.369657553191146,0.6740687189189742,0.0623402551203966,-0.135777346046062,-0.3226727673911966,0.1939864817826375,0.0541809657466529,0.4161590278227933,0.850987130281311,0.9590035407008202,1.2395667257443677,1.1925727528236507,0.2140673600340648,0.4837176876518967,40.5,0.2000000000000001,41.1,7.259819610363186,5.093750200806762,5.730099782973574,6.322565239927284,5.976350909297934,7.101675971619444,5.181783550292085,5.493061443340548,6.089044875446846,5.863631175598097,-6.107251186330664,-6.850050960045628,2.850717634299471,2.264257406642756,0.041324503,-0.8534972620772407,-0.6688692962264042,-0.8518630128265592,-8.200428386993952,-5.967741935483872,0.4246530523420055,0.931763966302146,3.560517904824412,0.001212636,5.693737273545096,5.686585425496826,-0.109352904,-2.038109577437197,1.09,0.8399999999999999,0.75,0.629999999999999,0.5800000000000001,0.4199999999999999,0.25,0.2300000000000004,0.0199999999999995,0.1,-1.03,-1.0,-0.28,-0.34,-0.49,-0.05,0.82,8.488058626917216,5.4647327294233605,-6.353854660103686,-0.0669008220302747,1.1561012388708214,1.4447235979084816,1.6175629469282526,3.649388820075128,6.130608176599717,-16.654334413238114,0.235916190208929,-1.705142721606112,1.3414531183176592,0.5954259382777494,0.7811980948880581,-0.6275233501398247,0.0633042664202498,0.1541677105588057,0.4092397207698717,0.407739827731568,0.3464180803331551,-0.226941031813066,1.0499576165940994,0.1764065071928389,0.0844851023211301,0.7782063299897501,0.0910773124827013,2.3999999999999915,-8.948606308128326,4.628879025188759,-0.813931087807962
1989-04-01,1.8058412366203316,-0.5477752650296708,-0.5279657471916721,0.6707910668248829,0.1522306729086153,2.547719028677875,-0.5942610136314919,-0.2992467203460691,-0.1474197808000177,-1.10632658387102,-2.540948806695642,-0.5387817004359086,1.47671220213188,-0.946398674167792,-1.2340713144493698,-0.6684723617043531,-0.4886475763943743,-0.1995558737667657,-0.962600000000009,-163.0,-0.067917169,0.6213059278973532,0.3378266307954902,0.2999999999999998,-1.200000000000001,8.231595257155178,8.791187232287978,-3.996008472115964,0.5839432651558951,-8.891277644880002,3.3590944436035386,0.3765399908155942,-0.0706552262306203,-1.322107245236559,0.7198364100258203,-0.2605828547418198,-0.4524075758254753,0.0429522520741798,0.5049942981637301,0.3961458900624492,-0.2531671016894776,0.5746572833801977,0.198367349704398,0.5037230105925161,40.3,-0.2999999999999998,40.9,7.242082359256962,5.14166355650266,5.472270673671475,6.26530121273771,6.135564891081739,7.186901020411631,5.170483995038151,5.484796933490655,6.228511003591184,5.986452005284438,-1.6785028535435842,4.927699003105701,1.286757941073624,2.482966019920596,0.0206622519999999,-0.7492740633288086,0.5515942030079657,-0.6047499328134975,4.982045356709808,-0.3430531732418473,-0.6904624401220971,-0.5443732611493779,-2.773578461658577,0.000535435,10.066896723435814,9.219913687585636,-0.2276758339999998,3.896152627313176,-0.3200000000000003,-0.8399999999999999,-0.6699999999999999,-0.92,-1.1300000000000008,-1.2200000000000006,-1.08,-0.7000000000000011,-0.6400000000000006,-0.42,-1.38,-1.6,-1.09,-1.24,-1.25,-0.43,0.5,5.89947844758888,9.792129278918438,-9.829115638125662,0.2673351633931148,-0.5668909301883573,-0.7623213659967654,-1.7247119003404698,-4.485906606122736,-15.01206531616397,-7.051278296940122,0.3077726839056716,0.5913960180987665,1.0982893123443915,-0.246898238266624,0.4082082608696247,0.1785714760234036,-0.0151490764086936,0.3104555077067417,0.3108683404630774,0.2295781604551905,0.0307689653074483,0.150745037763933,0.5985043868490081,-0.2417405285784379,-0.4618559740180217,-0.7111480889611776,-0.4905096270143794,-3.700000000000003,15.804845505094711,-2.753714857560219,0.7964239528439165
1989-07-01,1.5524100016222064,0.8246059960766772,0.752385506154063,1.064416181076755,0.7727241920434835,1.953340387108149,-0.3370806127982462,-0.4623218057195899,-0.5879066265489286,-0.8608033939370152,0.2228665958788234,-1.2869860654556753,-0.3460654099985305,-0.1879247980018927,-0.3591830806285667,-1.1484814409653763,-0.5070063193840291,0.1355936584935158,-1.0595,20.0,0.001664489,-0.0411391517424419,-0.0545209834097448,0.0,0.4000000000000003,-2.7314879093331967,-1.949574369669893,4.512043528046927,10.2299065639337,-2.310333782076235,0.8968669982760247,0.3160874366873401,-0.2164322829377951,2.313552950954456,0.4707663340743906,-0.5064710979393539,-0.7464079801716039,-0.1289121427539896,0.4680900054712111,0.1952692228332608,-0.1182371364169654,0.1359402679812049,0.2588111363214906,0.6399754723446449,40.3,0.0,40.8,7.153833801578843,5.10594547390058,5.5093883366279774,6.202535517187923,5.921578419643816,7.180831199044556,5.14166355650266,5.513428746164983,6.222576268071369,5.968707559985366,-0.4826152369467706,-12.96904916401207,0.4592092562944572,0.6664956993901683,0.0,2.185650580424792,1.175348909071161,1.549472834824872,1.6708534939715136,2.237521514629948,0.7939077300702202,0.4790627097749578,-0.5893026571986759,-0.0009467539999999,7.03717988178294,7.0014777790798455,-0.1096867930000002,4.68290564272329,-0.5099999999999998,-0.4100000000000001,-0.4000000000000003,-0.1899999999999995,-0.2199999999999988,-0.1199999999999992,-0.0899999999999998,-0.0899999999999998,-0.1199999999999992,-0.32,-1.27,-1.28,-0.8,-0.85,-0.83,-0.01,0.89,-1.3135220512321966,0.7535732661014372,1.1842033088935222,-1.3269700045762778,-1.502458665009776,-1.7876726090665152,-0.8909497892955365,-0.9717264676457836,-4.915112008823508,6.129442881569069,-0.9803881748299936,-0.5067578412305984,-4.461646048653378,0.2283419968770239,-1.808056141507564,-0.3571429520468072,-0.0898861925785254,-0.9007959862972648,-1.244964086275857,-0.9908710404087806,-0.7729615892103858,-0.1690339038427524,-2.7354809339018797,-0.067285050576249,0.4494018984056769,0.1497816910450478,0.3834866209741161,5.200000000000003,-2.7034719618784564,-1.119360805627423,-1.1521396842936404
1989-10-01,1.2198799233978264,0.6635097124357614,0.6758197664694876,0.806141956303863,0.250246750142935,0.017413281449663,0.7770150088124872,1.1448420168848727,1.3780518879618953,2.215268754773625,-0.0800146736250617,3.087718020706376,0.6926356626635322,0.3362668845413807,-0.9097047455136398,-0.6587513281581359,0.0141680312455427,-3.379410643645464,-0.6501999999999981,85.0,0.0047068289999999,0.445176853490814,0.4047899941813426,0.1000000000000005,0.0999999999999996,1.8801601771894385,0.3024195853265965,1.0969031370573925,-2.7983171663470863,5.836340077724245,5.556985115481083,0.4300091798988603,-0.2127261016173776,0.4623078847691531,-0.263356058908748,-0.2290311868961225,-0.4762349874516403,0.1575367314710973,0.6120924720768528,-0.2308137204749982,-0.0286267738626833,-0.8061855971348564,0.1215620876031664,0.2659134024927567,40.0,-0.2000000000000001,40.5,7.131698510466912,4.836281906951478,5.552959584921617,6.07993319509559,6.063785208687608,7.259819610363186,5.1298987149230735,5.4510384535657,6.26530121273771,6.202535517187923,5.0048968819929485,23.932371541227404,2.8484503394253124,0.684158796949319,0.0,0.5472480612101371,-0.1894551781289166,0.723766730023101,3.399733862785581,5.218855218855212,-1.9887264240886715,-0.9752313429529202,0.2778300046807125,-0.000923318,0.3736173335892268,0.3066638906319419,0.0975503350000002,0.1852140255658607,-0.5700000000000003,-0.4100000000000001,-0.1200000000000001,-0.3200000000000003,-0.5000000000000009,-0.4199999999999999,-0.3499999999999996,-0.1500000000000003,-0.0899999999999998,-0.16,-0.82,-1.03,-0.73,-0.7,-0.61,0.41,1.37,-7.253116636197509,-0.9592981047846116,1.578315591721452,-1.8344441726610092,1.3072081567352178,1.5898234624811105,0.4453554576842933,3.185553377344164,9.42396067843938,-5.150973645212442,0.6322809696351683,0.9224384065726454,2.2678917428682333,-0.1089850216578369,1.0186845306992431,1.245248256442899,0.2099331302794382,0.6337835392449698,0.6471575729217527,0.6417527656624067,0.4237093948215253,0.0358950083445996,1.233386775227352,0.1586997622254671,0.0811293245862376,0.9038962942489626,-0.0059059714001996,-5.299999999999997,-9.530013026704331,-0.2654922332439469,2.969183285246313
1990-01-01,2.278360362254084,0.6635126269854297,0.4290868713468398,0.3285862250484772,1.2716960371125907,2.689785244966636,0.8729848813976204,0.8484687502510191,0.5670978310976516,-0.2478900816832663,2.1638614123689948,-1.1318854357319277,2.513431281326195,0.9021811706232176,2.085574133691548,1.7595708553964862,1.79873329034832,0.5530590920787226,0.8414000000000073,-276.0,-0.0344993209999999,1.0419674131444625,1.1585014374531966,-0.2000000000000001,0.0999999999999996,-2.129381489985427,5.578745829318343,-3.2523191705559285,-6.417822569141052,0.3144656679471502,-2.855705190874147,0.7323625688384183,0.3085135441287079,0.7411833515678978,1.5512880008472507,-0.0727293103194526,-0.1653804125561819,0.0715256449918655,0.8516180501786152,0.7526155588896799,-0.0859295239868274,1.1705647572419764,0.2426817511388179,1.2043369189344233,40.2,0.5,40.6,7.161622002939187,4.941642422609304,5.583496308781699,6.234410725718371,5.921578419643816,7.127693699347399,5.010635294096256,5.521460917862246,6.129050210060545,5.958424693029782,0.6215382448013784,-6.15491081870303,1.8457305908192725,0.5125048650640451,-0.030993378,-0.4334098667412078,-0.7359488161570837,-0.6188984108089102,-7.641816066131923,-6.399999999999995,0.0628792237611364,0.0419159040516703,-1.1972315035221115,-0.003181026,-2.951921610598074,-1.703515218890761,0.1747385110000001,-2.067907105787548,-0.1699999999999999,-0.0099999999999997,0.2700000000000004,0.4299999999999997,0.6299999999999999,0.8499999999999996,0.75,0.5099999999999998,0.3900000000000005,0.0,-0.38,-0.43,0.07,0.32,0.31,1.09,1.93,-3.589080508558556,6.4826870833377015,1.738634295431829,1.5974371207998272,0.4095722055013517,0.4975767433033518,0.5327815056538121,-2.5049479304442457,-10.576805497091968,7.54541970606466,0.609920902595551,2.3619290503420487,1.5415577841916497,0.14963370028509,1.070818986384925,-0.889998289230931,0.0553204162097031,0.455311090449495,0.8651054252214685,0.6202880395839827,0.6736223225706439,0.4678020660079163,1.93765262822021,0.1761282590136303,0.6945989550600995,-0.7727322613857002,1.2165779278326294,0.7999999999999972,4.671160708447708,-1.705155447741724,0.8055316906330212
1990-04-01,1.2099119847846396,0.6936832171758667,0.6202319844906157,0.4357487062083276,-0.0916681699763444,-0.0541233184524259,0.3948563698770613,0.3269030480206325,0.447683954857947,0.5550361703624773,-0.0788538640476232,0.7979202486841253,0.9299720022896808,0.4765719889520792,1.0371294570085787,-0.4704261175149327,0.2069036224068732,0.6360482809156132,-0.3967999999999989,-225.0,-0.033333456,-0.181403058807561,-0.1847296336162429,0.0,-0.0999999999999996,-1.7304191412224057,0.8058825316351381,7.593093121305738,13.712722533757836,0.4698520781554194,4.862461495955017,0.2013732325695016,-0.7269417038916259,1.057744546685235,-1.6643675455012996,-0.5162170592598159,-0.6272504653718869,-0.3437906265347124,0.4603174407304067,-0.0573533644645962,0.0248316700574235,-0.1793722454028312,0.3780151171071111,1.4220049655325084,40.2,0.0,40.7,7.0707241072602764,4.691347882229144,5.455321115357702,6.2878585601617845,5.69035945432406,7.010311867307229,4.804021044733257,5.424950017481403,6.042632833682381,5.823045895483019,-4.293129828180042,-13.027348120195905,0.8509118355092937,0.9096547391864718,0.010331126,-0.1721166114601047,-0.4485818350307369,-0.2664192428796674,4.3918851006616855,3.076923076923066,0.3727927313720514,0.1865877064221699,-0.2967824090801763,-0.0026677269999999,6.278086142145423,7.327428228000787,-0.1064019960000002,10.23571825698424,0.0099999999999997,-0.1399999999999988,-0.1699999999999999,-0.2199999999999997,-0.25,-0.1699999999999999,-0.1099999999999994,-0.1099999999999994,0.0099999999999997,-0.15,-0.56,-0.66,-0.19,0.14,0.19,0.97,1.93,-6.0120882990229605,0.2524399239107744,5.146871759649074,-0.5949868806234881,-1.631710174205292,-1.909780265658867,-0.621947806702039,-4.376002021726677,-15.853339954971224,4.3878260664443225,-0.7988670574038181,-2.9617865320264336,-1.6464862717869622,0.1392148881273591,-1.5121823259521605,-0.4418134233505455,0.0527800909512876,-0.6432128787099423,-1.053055563728389,-0.8083213733280914,-0.6953947714311681,-0.9323366919951503,-2.0554691423353866,-0.0651785919180802,-1.0685542575551654,-0.6028532501884953,-1.2372495046663712,-3.0,2.321870183940433,2.581392172122854,-0.8526338984736093
1990-07-01,1.659256163613776,-0.3217226227375747,-0.4195134835372371,0.1870596849988359,-1.3921237705387668,1.1633693049814653,0.2258654156668704,0.113092249079294,0.2584074889025345,0.1616155977186117,-2.806355624702217,1.2255801752773188,1.0272549532261532,0.3596236695964538,0.0061692761255116,0.2847687903215323,-0.0239437610088266,2.9292119432907,-0.482600000000005,-314.0,-0.109480813,0.2537133765081023,-0.3865154049629282,0.7000000000000002,0.8000000000000007,4.012355962091618,11.410404900826164,16.582127020638104,13.823138560976655,19.910697348596877,8.360233512911108,-0.3063208368486059,-1.1725144872347215,-0.4687279711179215,-2.019116212868788,-0.943909791863362,-1.2851732111704095,-0.4169967937668772,-0.0674583354069113,-0.29611318125351,-0.1777778245998007,-0.4137052201288682,0.0301795686612038,-0.6433671801243435,40.1,-0.1,40.5,7.01211529430638,4.663439094112067,5.493061443340548,6.077642243349034,5.783825182329737,6.883462586413092,4.727387818712341,5.37989735354046,5.921578419643816,5.60947179518496,0.1487224716164803,7.42767173793748,0.9376144010172284,1.5927799602883042,0.0103311259999998,0.4929849595042945,0.527580185547194,-0.7180121307950316,-0.6589650808194847,0.8291873963515828,-0.8163371901159344,-0.8490804402001118,0.4155638052433019,-0.001702278,-13.331339860462244,-12.272714588205249,0.5156855419999999,-10.584923949703873,-0.0899999999999998,-0.1800000000000006,-0.3700000000000001,-0.3099999999999996,-0.3399999999999998,0.08,0.4100000000000001,0.3000000000000007,0.4199999999999999,-0.24,-0.84,-0.88,-0.44,0.31,0.69,1.36,2.44,-8.651389309976077,-10.453404314190172,9.428378324331876,-1.2611156715175045,2.516839075864663,3.131868325742726,2.5362093983278378,18.447232769052317,88.23365277576589,6.745081077585446,0.9759609876687668,0.6389649450559531,3.717455782751955,0.0684493618598125,1.7795534461375162,0.6184921902931073,0.1920767901810727,1.2066515889998186,1.231886483538425,0.9923740926639724,0.6461533894909444,0.5193889073776603,2.3692516450203094,-0.0690736887548837,-0.0037245802155361,0.1476986948950376,-0.0055074988052794,-15.5,2.1327450803582337,1.4015818003692004,-1.4986780549457457
1990-10-01,0.5496086217201324,-0.2807223025360628,-0.6172816293545935,-1.0185002682307598,-2.6652510309043365,-0.7461392779649856,-2.580224129243636,-2.707380770076284,-3.1695592985024668,-3.2876001290749635,-10.649589902766232,-0.7801316966641991,-3.513523663877205,-2.42674065252535,-4.482251055913844,-0.706071274551423,-2.6522291172623724,-7.000341771629515,-2.4843000000000046,-449.0,-0.092160419,0.1983859971224078,-0.239055717503156,0.3999999999999994,0.0999999999999996,5.400303435796516,7.73821824352563,6.232368080801809,6.255351073185533,6.205464501576241,14.394650965301636,-0.3191691515217698,-1.5778661008580386,-0.0587457793367107,-2.928752866817952,-1.222732637473456,-1.5586203208830085,-0.7085562143641866,0.0232666357495858,-0.1639017842389734,-0.3814713299172823,-0.3726584584706316,-0.3930466133315491,0.1679989556489403,40.1,-0.1999999999999997,40.3,6.876264611890766,4.574710978503383,5.4638318050256105,5.996452088619021,5.455321115357702,6.7580945044277305,4.61512051684126,5.231108616854587,5.828945617610208,5.4510384535657,-3.921628663704446,11.101499920068392,0.7883698706544706,0.0202259415960526,0.0309933770000001,-0.8525074370345997,-0.7375546982469672,-0.7478121603265997,-4.144155637585989,-3.289473684210531,0.6432071880373869,0.0725077179984268,-0.8061855543895824,-0.001812911,4.1424203695203055,3.1524866232976123,-0.073235838,6.926291409940122,-0.8899999999999997,-0.1600000000000001,-0.6200000000000001,-0.6200000000000001,-0.71,-0.7799999999999994,-0.8100000000000005,-0.5099999999999998,-0.2100000000000008,0.49,-0.57,-0.61,-0.26,0.42,0.77,1.74,3.12,-1.9704690398068936,-3.342953196983789,2.2361703091394403,0.1725179415199396,-1.5306176009188377,-1.9719547414075225,-1.5907790644150488,-18.485009829896804,-90.03867449523932,-21.053238382924988,-0.7069142638417958,-0.3256136791149444,-1.3534103012832863,-0.0552785283167267,-0.9214432921011984,0.2620292993066542,-0.51591451620423,-0.8649969887387421,-0.648357437867908,-0.7156978077600407,-0.7307671906837676,-0.405725457193995,-1.6601929414291838,-0.4148440257614183,-0.0036795308827386,-0.0759212936140674,-0.0968761342280188,-7.299999999999997,-6.477828706492517,-2.435027702958692,-0.513327290271981
