,1-Year Treasury Rate,6-Month Treasury Bill:,All Employees: Construction,All Employees: Financial Activities,All Employees: Goods-Producing Industries,All Employees: Government,All Employees: Manufacturing,All Employees: Nondurable goods,All Employees: Retail Trade,All Employees: Service-Providing Industries,All Employees: Total nonfarm,"All Employees: Trade, Transportation & Utilities",All Employees: Wholesale Trade,Capacity Utilization: Manufacturing,Civilian Employment,Civilian Unemployment Rate,Civilians Unemployed for 5-14 Weeks,"Housing Starts, Midwest","Housing Starts, Northeast","Housing Starts, South","Housing Starts, West",Housing Starts: Total New Privately Owned,IP Index,IP: Business Equipment,IP: Final Products (Market Group),IP: Final Products and Nonindustrial Supplies,IP: Manufacturing (SIC),IP: Materials,M1 Money Stock,M2 Money Stock,New Private Housing Permits (SAAR),"New Private Housing Permits, Midwest (SAAR)","New Private Housing Permits, Northeast (SAAR)","New Private Housing Permits, South (SAAR)","New Private Housing Permits, West (SAAR)",Ratio of Help Wanted/No. Unemployed,Real M2 Money Stock,Real Manu. and Trade Industries Sales,Real personal consumption expenditures,Retail and Food Services Sales,PCE
1983-10-01,-0.0500000000000007,0.0199999999999995,2.4906804172942687,0.8667994750810815,1.867972161402065,-0.2121685663301065,1.7008971795586805,0.7944723265193687,1.3155837208989496,0.8113253415714894,1.0715342037805442,1.1137912389472149,1.3915578259675598,1.1895000000000095,0.9560488796386934,-0.8999999999999986,-9.563467368685696,5.280740373758806,5.075833756677928,6.864838626000517,5.858120592480819,7.40937922193151,1.727910627715712,3.220911260989867,1.167957391601071,1.1863948648811018,1.827721141354255,2.283162523441229,-0.0678041642149906,0.4800979121439397,7.356129954803313,5.177463132318383,5.131574847112482,6.718929373745615,5.985052890954772,0.079041254,0.9258659120956914,3.945938113869474,2.1149627268331805,3.4591887879013683,2.2420170200983414
1984-01-01,0.4800000000000004,0.4900000000000002,2.883120866064306,1.0027844136424156,1.7648028228943955,0.1373369340029739,1.4424550805927083,0.7736700148321063,1.442345829813796,1.1357329896108936,1.291633229970124,1.6141980275721224,1.545095115571904,2.234499999999997,0.93833885722443,-0.5000000000000009,-0.7964996310300343,5.467339172751075,5.113269734068668,6.733152187732532,6.109666679613434,7.434058289965492,2.8928181440261547,3.984713783296634,2.7914827803858344,2.7792510485194377,3.300844848290385,3.0096138693361585,0.2365935933370089,0.4894445825859073,7.463910277357996,5.291054184324034,5.266200380866136,6.733405003657183,6.240947974005451,0.05609123,0.9362963768277944,0.6758867253806145,0.1339936881903813,1.4197796700925025,1.907921025606285
1984-04-01,1.4900000000000002,0.8499999999999996,2.664513886023252,0.9754988152493927,1.2332618945510632,0.6032919376917079,0.9001262798955523,0.2323893565815638,1.1263901043093938,1.0793153032356173,1.1175798035129247,1.1503824481485123,0.997984784968864,0.4986999999999995,1.5499599271056042,-0.5999999999999996,-9.559010702507642,5.580306977807238,5.303803312451073,6.858681622619711,6.066789402211461,7.521656361311573,1.481648727347462,2.3836664003247687,1.1305070754930924,1.347393986900336,1.252393144618713,1.6187146620384674,-0.2573123793509602,-0.5878008696180714,7.49563485032562,5.377993085922398,5.220027187757092,6.800618513781209,6.2308937338183865,0.065849449,1.044715384198902,2.224958111794706,1.916559554381303,3.909963975244146,2.3580504526601764
1984-07-01,-0.5,-0.0399999999999991,1.448943985714631,0.9291086130049152,0.5094038268547152,0.7905667757489354,0.2890014794241224,-0.4944745386330496,1.2198686201500664,1.0440921986264229,0.9113816422166464,1.0969031370573037,1.1674956283151516,-0.4170000000000016,-0.0956978673665176,0.0999999999999996,11.812515828624548,5.449614146008233,5.326379866070466,6.7012800510596495,6.066631678922732,7.430261501668186,0.118133287207689,2.522406723982229,0.6225806368905573,0.5227742769144506,0.2618430833738028,-0.2963164670657381,-1.107038435051777,-0.5036259178952562,7.3593790319292065,5.206399930051854,5.345333320734909,6.635833086044633,6.028353167192456,-0.006043114,0.350492215706577,-0.6839594597058962,0.7160578287801034,-0.7308057464920026,1.507223786588252
1984-10-01,-2.25,-2.1900000000000013,1.691869407348733,1.174417332798099,0.2368366511992903,0.1659649395916673,0.022196326599122,-0.1897118409189602,1.534426971954339,0.9808556658637002,0.7970750109704383,1.1549211977238016,0.7473876344528563,0.1316000000000059,0.6924496170389816,0.0,0.7788201360344083,5.423368557951403,5.525889500975299,6.718491460255373,5.89543307898793,7.417003105562865,0.336521082087593,2.236227815546732,1.8405130219558248,1.4235737129449255,1.0524759420016403,-0.7979669007126766,1.017565719606317,1.4108966757573782,7.431777889405484,5.383114180682783,5.512671916637651,6.642657546971108,6.126613476828395,0.017888663,1.9678218239040035,1.4220404164666078,1.252891266684486,1.950747007347076,1.9033932264405529
1985-01-01,0.5299999999999994,0.620000000000001,2.046276662968271,1.2258091792804475,-0.050703512304473,0.6916207144826103,-0.4671606293713992,-0.4685220869220075,1.1448064572382677,1.026002201592746,0.7618630365149315,0.83524399266377,0.5774640696337485,-0.5720000000000027,0.7185367574814805,-0.0999999999999996,-5.378711224139199,5.626920919776357,5.473904492835563,6.735698748718452,6.204196158583589,7.52321760463056,0.3898126941305868,0.2094830638045053,0.1965137646127601,0.4162937491746454,0.1910525566638732,0.3569201801082666,1.1300760598921933,-0.165221695200568,7.477945315855448,5.47473226751535,5.5995278329121145,6.6612552797566495,6.166364437551427,0.0045411049999999,1.3313234779809058,0.9613910156689442,1.165022718011155,2.3257804709100327,2.8552480225362054
1985-04-01,-2.06,-1.8100000000000005,1.4923548195864156,1.2962350134614076,-0.2920451570988192,0.6262751141928646,-0.671180997167653,-0.5887564843193971,1.0850851010324902,0.9330354396745122,0.6350992263500999,0.8725069522562023,0.3161895663737368,-0.7447999999999979,-0.4534093034674669,0.2000000000000001,2.984092387757542,5.529022850193058,5.536084507188674,6.622805500141626,6.054360606048861,7.433051394529763,-0.0964427674186474,-0.501145347882348,-0.0439670155297555,0.0466139190502978,-0.1071898077264155,-0.2530847361404742,0.0501749969388676,-0.6177714183649208,7.454753260291357,5.511706681023754,5.558962328254438,6.622836467792183,6.152465282071773,-0.011394181,1.2915556906925474,-0.6185468369462654,0.8822672948135324,1.350080677113752,1.7225594223143403
1985-07-01,0.2700000000000004,0.1799999999999997,1.3476338521422586,1.3452243210493366,-0.2716470261280079,0.8450074423155485,-0.5684231755436642,-0.1181684037064201,0.5402736555559784,0.8761108443858134,0.5994780208501638,0.4407450817438985,0.2947560164107798,-0.4252000000000038,1.075831483780476,-0.3000000000000007,2.083818275394922,5.463893308704511,5.503929095366666,6.575493355451483,6.150886165395483,7.421110504916584,0.1805715423212284,-0.5962452260989792,0.2203018728168082,0.2949859396236931,0.1205572528191201,0.0566499525562758,0.8096615156984122,-0.1427851987759965,7.557841618654498,5.492595125507022,5.569754433347022,6.641875140080208,6.459749311235902,0.022266763,1.2398865831283246,2.2608107045789083,3.0940348676769425,4.378328958073041,2.660249960446137
1985-10-01,-0.4000000000000003,-0.1299999999999999,0.864936860168881,1.4522892814145618,-0.0425115850470447,0.3360137566849275,-0.1411990858974476,-0.0147808735764698,0.5727001225945827,0.767342410155436,0.5735978382002571,0.4485405599170988,0.2368121309215709,0.2466000000000008,0.5178982544839172,-0.0999999999999996,-1.0168253429251983,5.586891276649223,5.590128499543037,6.753493527800355,6.192268196331337,7.540613259232687,0.9794994975145244,0.547404888894798,1.13131969670901,1.0181717675018298,0.7754019631077025,0.9426234845582472,-0.84465466967103,-0.3562994266069097,7.460080509647208,5.608328995929153,5.437915596933207,6.688599103576622,6.062643479860346,-0.005427919,0.1583044172114966,-0.7327804807541582,-0.201714642274009,-1.2194705147184235,0.9144366602479082
1986-01-01,-0.6399999999999997,-0.5699999999999994,0.657139951015933,1.2612437514363666,-0.383419717368838,0.3647347760729502,-0.3907471630824943,-0.1183257052714381,0.6196019671445896,0.5511411920437581,0.3290425813403885,0.2526358045834342,-0.3492900306497404,-0.0130000000000052,0.572212035246622,0.2000000000000001,1.6374634871789695,5.72818414134936,5.614735360368268,6.614860759220752,6.161943235900173,7.496647398712039,-0.8650083325488112,-0.8832298050692522,-0.543968474341483,-0.4327157188561692,0.2772237840462654,-1.354969784565041,-0.5119105499385768,0.1889255530176825,7.467197192569669,5.57818347290306,5.590036782109324,6.5412364928253,6.268899200463604,-0.0213163849999999,1.9967168354067864,1.0189564125960615,0.1945175498962115,-0.6680588205835392,1.5777589468835451
1986-04-01,-0.2999999999999998,-0.3000000000000007,-0.0927678191440454,1.2618996199786932,-0.706777266962888,0.1431383318285739,-0.5347910566898761,-0.0740247276381111,0.7618846571045168,0.5099153705820925,0.2231321190906854,0.4357516336282785,-0.3074024881554393,-0.0396999999999962,0.6767022293161062,0.0,4.498963194877881,5.697863506550941,5.683120810840119,6.636555252539737,6.173473497184808,7.515847408776012,-0.0834853921720224,-1.838284305864724,-0.0387105456623793,0.4249169400773134,0.1894016430418421,-0.6772485972814657,2.002535878794909,1.16707054981946,7.482968878334766,5.668105826198697,5.641691103969151,6.5697479693752,6.193180250344084,0.017806006,2.5261815375299257,1.6693692574424546,0.9883343359137876,2.183168869884078,0.983250507527611
1986-07-01,-0.9600000000000009,-0.92,0.2003273343307142,1.2163562117606777,-0.2022419416075394,0.7777058402929526,-0.1827110249069008,0.0740247276381111,1.173462027058747,1.082508441180963,0.7825685754418998,0.9615921010460936,0.6097829412528455,0.5631000000000057,0.4634422232616231,-0.2000000000000001,-2.3565706198311,5.639012694263943,5.730136937596574,6.555149508113026,6.062264685392746,7.450687697850209,0.7171915209799096,0.9244149058648788,0.7384872249340368,0.7579289425176938,1.0689105741819915,0.6678766657834512,-0.212066173645109,-0.416733856678686,7.422005971214796,5.5967452374538365,5.709493883656967,6.436169530349353,6.166102388573839,0.001578807,1.835066578093869,3.0758130928250083,3.3015088948285864,7.0681035135015335,2.277908051348465
1986-10-01,0.1000000000000005,0.2000000000000001,0.954514951664156,1.0366796868842567,0.0904139729644981,0.6542712915345916,-0.1143641478721591,0.2955521583938747,0.3118646040499939,0.719530346329833,0.5737307636161759,0.3009963811869909,0.1121384925806268,0.9030999999999948,0.5823948929265299,-0.4000000000000003,-9.731825064788602,5.872370029940093,5.801557107672486,6.423702980755634,6.214003666244873,7.491788794615312,1.7593193426122866,0.8060360232930996,1.6953349072356794,1.6880410536602497,1.6944039910722353,1.842485061467736,1.3073560240458804,-0.1506910263066707,7.512823714880424,5.730709471968326,5.620942843540009,6.387789190474644,6.448009274685105,0.0193093399999999,1.5059416243602186,0.3426238212092869,0.351034534678174,-0.3224622473336325,1.2129620605710656
1987-01-01,0.1600000000000001,0.0499999999999998,0.4437845786626121,0.978608399584174,0.3007908764917744,0.2523105343213316,0.1657853745443915,0.2505343584417119,0.5891453271699376,0.7542145866867855,0.6495686612332463,0.5660886130185006,0.5284135537319656,0.375,0.6122394605789339,0.0,-0.1670146526011606,5.863835610876478,5.708619171352487,6.443481647733526,6.184262655030194,7.471241682415937,1.0819715319326129,2.262521998797596,0.947697664844238,1.016197295959298,1.1997211556810328,1.1574451144514164,-4.036267589355713,-1.293785532660774,7.451661655281797,5.783245728545132,5.788660191913468,6.448526858538136,6.098148153846882,0.0514476809999999,-0.3173056116013484,0.4315745292666761,-0.5419818521424258,-1.1329131276061943,1.0343235246348392
1987-04-01,0.7699999999999996,0.3900000000000005,1.0309777446832211,1.0648015487044142,0.3554835959693747,0.3510007113650459,0.1712133736360144,0.3232919788622723,0.8551105616184884,0.8352194466301199,0.7248977887972075,0.7702341681982361,0.4005426834641667,0.7195999999999998,0.7493753043366524,-0.3999999999999994,-9.643910765194352,5.6256899836550565,5.467003827798249,6.433479031673225,6.108558815087755,7.37650826299191,1.808151190586216,2.338290263705156,1.2173048987331292,1.5266959634987032,1.708678670955166,2.1442341991700697,0.0249939772500873,-0.1815591176331565,7.3201257580721695,5.570817364915502,5.557971094989761,6.379937558435792,5.985221069444148,0.047926729,-0.3960077844599396,0.0433088931050207,0.9511112527008868,2.1701535422741003,2.312586494777058
1987-07-01,0.8700000000000001,0.6499999999999995,0.1260180758093935,0.5498881161735923,0.7496414695060238,0.0642167043872987,0.874310099932174,0.8764297993588244,0.6351674911973859,0.724663843465656,0.7303977285566532,0.7269689403859303,0.6800694205178814,1.044799999999995,0.5889293298194431,-0.2999999999999998,-6.758041867604447,5.6931250001468765,5.585327919206444,6.558934922550352,6.015098028807548,7.428493154611444,1.8042176770310725,3.839172540464197,1.8470804708000443,1.7740964172003435,1.999905432550353,1.839140593050281,-0.6825787496667068,0.1373106388852463,7.353452113031438,5.656877136947235,5.530885898110311,6.395166323938217,6.035788145679974,0.0552311589999999,-0.1596626953716651,1.5176746094157425,0.7748013721403879,1.1808261617105131,2.0776348145043144
1987-10-01,-0.5,-0.2799999999999993,1.6795851496097072,0.3744251198303616,0.870342221326581,1.2296425452699822,0.6647911807391438,0.5511253978829345,0.780584335740997,1.01655275596233,0.9830042123414984,0.7356397827285477,0.7988858146452671,1.7556000000000012,0.7798823835024393,-0.2000000000000001,-2.59366159778196,5.580000628630047,5.5301721627673,6.379299479096988,5.837753967401252,7.275999698099642,2.3815501243453774,3.803247156823586,2.3574030531886336,2.0569771274057125,2.618599099224284,2.769093368527731,-0.2431126015400408,0.0628750113665255,7.242048891333668,5.463875537327241,5.581946042521055,6.199632544178263,6.00532781062081,0.0030888679999999,0.1760239519526862,0.4509712895051976,0.8182447852614239,1.2761153874969011,1.06888052418892
1988-01-01,-0.4599999999999999,-0.4500000000000002,0.7880657301800758,0.5091324763431342,0.2185058437239817,0.5748133318492776,0.1963369772148837,0.3465207048124696,0.9218039531818434,0.9666604913663336,0.7955843068755186,0.8913167743395789,0.685925414009958,0.0807000000000073,0.2141948762570678,0.0,5.313596147463517,5.523181150016264,5.676845336832253,6.376097057403468,6.102491954128873,7.36200501104684,0.7027702763853227,2.006716249774998,1.0165588959183405,0.9020558208040264,0.3459676788318155,0.4661078480077574,1.1872454330337234,1.2931883009222211,7.353553926750282,5.639164259558529,5.71312501063582,6.337043533222918,6.015441302215035,0.016327288,1.4737493456997264,2.484406892788193,1.8108699148496663,2.717532140781742,2.538207327141606
1988-04-01,0.7800000000000002,0.7999999999999998,1.399733729696783,0.3974809122181588,0.5316600697055307,0.3889942551685621,0.402685107903622,0.1296363163186598,0.9539247174316756,0.8763324410626439,0.7978499535619576,0.9335597730432356,1.0572958864008442,0.600200000000001,0.7774187055426651,-0.2999999999999998,-8.132127585154869,5.651949689568782,5.455115444655006,6.380404132223004,5.932257909247961,7.307331214995882,0.6735103636257733,2.381104289529823,0.6975619643666775,0.3698950897012665,0.8202392423106275,1.035061347410693,0.608378352412231,-0.6128342069898096,7.310172031480249,5.646266351373843,5.446393810220832,6.335154395340402,6.0368632723617495,0.0270170189999999,0.3580412152341949,0.7512796681270473,0.5627996476333941,0.9130407466404478,1.83339490639618
1988-07-01,0.5999999999999996,0.7199999999999998,0.2116208604692954,0.1621950570538645,-0.037583780953021,0.6771200015384338,-0.0111638292050741,-0.3605166497591128,0.6518426498972829,0.8516625759014573,0.6501425859610777,0.6583003366042561,0.7342877614405552,0.2158000000000015,0.3725854676906337,0.0,-2.3134575401656754,5.5807262255245735,5.382039277757629,6.3780581608474805,6.026280746940039,7.304818004638261,0.1873355543744459,0.5298953238404014,0.1596633538529346,0.1926217849879563,0.3822036988179178,0.1816068037827189,-1.4513759827361916,-1.009032147897937,7.269463409731862,5.577152513535085,5.331981572016853,6.282988621336635,6.064069753550457,-0.022769765,-0.6365086147452459,0.0462524152014864,0.4178477109190837,0.5286009805466563,2.1102141694093746
1988-10-01,0.9000000000000004,0.7900000000000009,0.2789133265735221,0.3836465094094489,0.4667064059246328,0.5767615649174829,0.6177153118009926,0.4612288372516815,0.1153192885128717,0.9374594926157442,0.8313380680435856,0.4920225693226143,0.8155895389352352,0.8573999999999984,0.6463342296383345,-0.1000000000000005,7.330978134375066,5.807850626148592,5.307130276403682,6.348586922918102,6.015667946520991,7.323501940802894,1.1581640893028933,1.2427557940986045,1.340397020059836,1.234567723539115,1.293850780104222,1.067732059878379,-0.3093552817098555,0.4253570478860879,7.281764298661928,5.826441994054647,5.231832168364305,6.260756285155164,6.0054850660203964,0.042705018,0.0525241926379926,2.453637964403299,1.6111916816447192,3.627479238771336,2.1365064327625305
1989-01-01,0.5800000000000001,0.629999999999999,-0.2164983974722594,0.1914251973943655,0.0623402551203966,0.4837176876518967,0.1939864817826375,0.4161590278227933,1.1925727528236507,0.850987130281311,0.6740687189189742,0.9590035407008202,1.2395667257443677,-0.6443000000000012,0.7875610141516276,-0.2999999999999998,-8.939591909537548,5.702541710736022,5.05599638090638,6.275571258602725,5.937784971155417,7.219569879509055,0.0981802871925729,0.072915215197522,0.0423263806573537,0.2139602000245766,-0.2850041539897319,-0.0396703418638288,-0.8534972620772407,-0.6688692962264042,7.084504520902982,5.46544284994761,5.1920905064151865,6.055205527672526,5.867229163323991,-0.005109362,-0.8518630128265592,-1.581779746083889,-0.0967170028645547,-0.0469317540986224,1.6087686490834583
1989-04-01,-1.1300000000000008,-0.92,0.5660371578002152,0.1108964873722169,-0.0706552262306203,0.5037230105925161,-0.2605828547418198,0.0429522520741798,0.5746572833801977,0.5049942981637301,0.3765399908155942,0.3961458900624492,-0.2531671016894776,-0.962600000000009,0.3378266307954902,0.2999999999999998,8.791187232287978,5.486554412883734,5.168792556522927,6.258066732129775,6.096432292515027,7.236611787833734,-0.5942610136314919,1.47671220213188,-0.1474197808000177,-0.2992467203460691,-0.4886475763943743,-0.946398674167792,-0.7492740633288086,0.5515942030079657,7.179898999911597,5.486476071576919,5.163200860846096,6.2134675805806685,5.979123081585832,-0.067917169,-0.6047499328134975,0.1522306729086153,0.6707910668248829,2.547719028677875,1.805841236620332
1989-07-01,-0.2199999999999988,-0.1899999999999995,0.2246643555366589,0.1921615229562633,-0.2164322829377951,0.6399754723446449,-0.5064710979393539,-0.1289121427539896,0.1359402679812049,0.4680900054712111,0.3160874366873401,0.1952692228332608,-0.1182371364169654,-1.0595,-0.0545209834097448,0.0,-1.949574369669893,5.553689651290082,5.149107055157334,6.209465922538577,5.931753936112145,7.173814416883084,-0.3370806127982462,-0.3460654099985305,-0.5879066265489286,-0.4623218057195899,-0.5070063193840291,-0.1879247980018927,2.185650580424792,1.175348909071161,7.172723031697552,5.50070218843386,5.134129738753406,6.211439935879509,5.965199216067749,0.001664489,1.549472834824872,0.7727241920434835,1.064416181076755,1.953340387108149,1.5524100016222064
1989-10-01,-0.5000000000000009,-0.3200000000000003,-0.3962461032431674,0.0828763036342162,-0.2127261016173776,0.2659134024927567,-0.2290311868961225,0.1575367314710973,-0.8061855971348564,0.6120924720768528,0.4300091798988603,-0.2308137204749982,-0.0286267738626833,-0.6501999999999981,0.4047899941813426,0.1000000000000005,0.3024195853265965,5.525432261279218,4.894835826814481,6.082013908044706,5.984369596086,7.10977805724252,0.7770150088124872,0.6926356626635322,1.3780518879618953,1.1448420168848727,0.0141680312455427,0.3362668845413807,0.5472480612101371,-0.1894551781289166,7.221456457947461,5.435544734993873,5.074087756194801,6.271274385806255,6.089514125976455,0.0047068289999999,0.723766730023101,0.250246750142935,0.806141956303863,0.017413281449663,1.2198799233978264
1990-01-01,0.6299999999999999,0.4299999999999997,1.0780007615111022,0.2205670030985647,0.3085135441287079,1.2043369189344233,-0.0727293103194526,0.0715256449918655,1.1705647572419764,0.8516180501786152,0.7323625688384183,0.7526155588896799,-0.0859295239868274,0.8414000000000073,1.1585014374531966,-0.2000000000000001,5.578745829318343,5.639189429677733,4.973507791693509,6.2353522069836975,5.946745686182077,7.179301813711751,0.8729848813976204,2.513431281326195,0.5670978310976516,0.8484687502510191,1.79873329034832,0.9021811706232176,-0.4334098667412078,-0.7359488161570837,7.138621647239936,5.539515543622533,5.040393712132444,6.13982541886228,5.963003076831528,-0.0344993209999999,-0.6188984108089102,1.2716960371125907,0.3285862250484772,2.689785244966636,2.278360362254084
