,PCE,Real Personal Income,Real personal income ex transfer receipts,Real personal consumption expenditures,Real Manu. and Trade Industries Sales,Retail and Food Services Sales,IP Index,IP: Final Products and Nonindustrial Supplies,IP: Final Products (Market Group),IP: Consumer Goods,IP: Durable Consumer Goods,IP: Nondurable Consumer Goods,IP: Business Equipment,IP: Materials,IP: Durable Materials,IP: Nondurable Materials,IP: Manufacturing (SIC),IP: Fuels,Capacity Utilization: Manufacturing,Help-Wanted Index for United States,Ratio of Help Wanted/No. Unemployed,Civilian Labor Force,Civilian Employment,Civilian Unemployment Rate,Average Duration of Unemployment (Weeks),Civilians Unemployed - Less Than 5 Weeks,Civilians Unemployed for 5-14 Weeks,Civilians Unemployed - 15 Weeks & Over,Civilians Unemployed for 15-26 Weeks,Civilians Unemployed for 27 Weeks and Over,Initial Claims,All Employees: Total nonfarm,All Employees: Goods-Producing Industries,All Employees: Mining and Logging: Mining,All Employees: Construction,All Employees: Manufacturing,All Employees: Durable goods,All Employees: Nondurable goods,All Employees: Service-Providing Industries,"All Employees: Trade, Transportation & Utilities",All Employees: Wholesale Trade,All Employees: Retail Trade,All Employees: Financial Activities,All Employees: Government,Avg Weekly Hours : Goods-Producing,Avg Weekly Overtime Hours : Manufacturing,Avg Weekly Hours : Manufacturing,Housing Starts: Total New Privately Owned,New Private Housing Permits (SAAR),New Orders for Durable Goods,New Orders for Nondefense Capital Goods,Un lled Orders for Durable Goods,Total Business Inventories,Total Business: Inventories to Sales Ratio,M1 Money Stock,M2 Money Stock,Real M2 Money Stock,Total Reserves of Depository Institutions,Reserves Of Depository Institutions,Commercial and Industrial Loans,Real Estate Loans at All Commercial Banks,Total Nonrevolving Credit,Nonrevolving consumer credit to Personal Income,S&P s Common Stock Price Index: Composite,S&P s Common Stock Price Index: Industrials,S&P s Composite Common Stock: Dividend Yield,S&P s Composite Common Stock: Price-Earnings Ratio,E?ective Federal Funds Rate,3-Month AA Financial Commercial Paper Rate,3-Month Treasury Bill:,6-Month Treasury Bill:,1-Year Treasury Rate,5-Year Treasury Rate,10-Year Treasury Rate,Moody s Seasoned Aaa Corporate Bond Yield,Moody s Seasoned Baa Corporate Bond Yield,3-Month Commercial Paper Minus FEDFUNDS,3-Month Treasury C Minus FEDFUNDS,6-Month Treasury C Minus FEDFUNDS,1-Year Treasury C Minus FEDFUNDS,5-Year Treasury C Minus FEDFUNDS,10-Year Treasury C Minus FEDFUNDS,Moody s Aaa Corporate Bond Minus FEDFUNDS,Moody s Baa Corporate Bond Minus FEDFUNDS,Switzerland / U.S. Foreign Exchange Rate,Japan / U.S. Foreign Exchange Rate,U.S. / U.K. Foreign Exchange Rate,Canada / U.S. Foreign Exchange Rate,PPI: Finished Goods,PPI: Finished Consumer Goods,PPI: Intermediate Materials,PPI: Crude Materials,"Crude Oil, spliced WTI and Cushing",PPI: Metals and metal products:,CPI : All Items,CPI : Apparel,CPI : Transportation,CPI : Medical Care,CPI : Commodities,CPI : Durables,CPI : Services,CPI : All Items Less Food,CPI : All items less shelter,CPI : All items less medical care,Personal Cons. Expend.: Chain Index,Personal Cons. Exp: Durable goods,Personal Cons. Exp: Nondurable goods,Personal Cons. Exp: Services,Avg Hourly Earnings : Goods-Producing,Avg Hourly Earnings : Construction,Avg Hourly Earnings : Manufacturing,Consumer Motor Vehicle Loans Outstanding,Total Consumer Loans and Leases Outstanding,Securities in Bank Credit at All Commercial Banks
1997Q4,-0.09705418205900097,-0.08944109685097242,0.0690726486475026,0.18451804315030235,0.10481904133359249,0.09872547171588746,-0.0761155433195956,0.11293184166579734,-0.08570330513772126,0.0859120845398454,0.2059485816844974,0.019675210961071034,0.18047100614934852,-0.17102730696751964,0.043016568094923394,0.007622695885105068,0.16261580678194773,0.2822550201555905,0.02703187540580335,-0.04812227736351402,-0.05573780219300169,0.11110697125783883,-0.04974791776471763,0.7774587461835093,-0.0933680566695963,-0.127245194495507,0.3208055611848586,2.434264551814285,0.8930778520493406,1.7076054692268312,-0.14014872898984454,0.0542372293344707,-0.09612390117786454,0.08689880562569312,-0.04126189310045849,-0.04574561778231473,0.12444536907384357,-0.31877603451769265,0.10246215776267921,0.026608005627957777,0.047260716968716476,0.6272357098913245,0.08335666662001673,0.3773591151736431,0.36886654512357636,0.16848191533007426,1.0523303611657318,0.10146708720267422,-0.31366173899974453,0.004608457609793077,-0.0963598148860854,0.025285401502412024,0.07710452509408856,-0.7944182432081213,0.04793900437128841,-0.08579815755721451,0.06338289144249956,-0.0714606963986187,0.031755681115437195,-0.07328789537905367,0.10067869714878648,0.12437992431942925,-0.08765850845537118,0.11213012142177198,-0.11063445068902683,-7.263170137386154e-05,0.0962621557723291,0.18072142925554704,-1.368290561663947,3.0920830352351785,-1.051773935801796,-0.10511848137258793,0.11779134956320614,0.12861630235615273,0.20792128847498156,-0.022073187145912512,-1.692695434054558,-0.17234453843355946,0.0629000240726007,-0.5890191744769481,-0.15407734702303447,-0.18506938267709344,-0.27743239386889545,-0.8254289415378108,-0.1356263184060872,0.14996137391524422,-0.14348757103580892,3.2239519060170814,0.08649006296320207,0.056621605078872775,0.0759889083108244,0.03492341573125681,0.0871355019624486,0.13327533614359008,0.09861250536795264,0.09232671572991137,0.09231668564130759,-0.8522414486574912,0.0054494617229223314,-0.16867798562326272,-0.7921363928229891,-0.02530944176691692,-0.08911521110683951,0.04713656842640913,-0.16260584030120026,-0.05673039973570587,0.07028627339444662,0.11590575677944219,0.16762234336656479,-0.025983156737202234,0.25978563676379696,-0.6557473290987896,-0.04336602594415414,1.0912901402482444
1998Q1,-0.14815368125010062,-0.09157094114853283,0.060537698731566975,0.16297007151146412,0.605428341679034,0.21003591109931588,-0.17630468058750623,0.05523552687128661,-0.08741045634050891,0.08392846312424376,0.05687356950800397,0.04897078056557027,0.05256494981462956,-0.2170932469879704,-0.16555148557091334,-0.08824561374282194,0.13871712806266698,0.37209291776001857,-0.37466771931479503,-0.33620155091462833,4.468589564016015,0.013610424863742808,-0.1046909804010018,-0.29289693870904215,,0.6972372421703734,0.014503456710302872,0.17688899324492327,0.07935735101311617,0.07115934334063764,-0.24503415013489996,-0.12202827515476498,-0.20542120320715568,0.08136620819694558,-0.1114728152261561,-0.17183876370580123,-0.05915723335271422,-0.9220489164052127,0.02799036130234856,-0.09126211876812076,0.06239453339992162,-0.1308043360436269,0.05779003039656899,-0.18327649737384666,-1.5484646806413473,-0.9039086788240671,-1.4140639948768237,-0.022237988165353963,0.9880727970893004,0.040533629563897895,0.11987552273748465,-0.22766870135245978,0.11952528802834327,0.6779680325369019,0.002873281406838513,-0.11172342066304669,0.18630236369904035,-0.09144352212308103,0.06497896496165202,-0.17818485325796124,-0.18009488974776502,0.1230738277767002,0.025567819231646673,0.9657864307367644,0.4772071699783938,0.5225701917130929,0.9923828701907349,-0.19300972559050164,-0.5380414008349581,-0.5812599173126574,-0.46894968072560045,-2.478686082436384,0.024960202417971585,0.017366577827631055,0.045292311551553305,-0.15169604309666987,-0.25876335898092057,0.046930794634807184,0.22507562822090926,-1.04052261886304,-0.16371744648008427,-0.15905235037599946,-0.130286988035934,0.0005578067832649676,-0.15833413903516783,0.04843469166191569,-0.05757301753914901,-0.23663321299834297,0.08880853906185199,0.1433508271026408,0.08845410989815951,0.9589335330758744,0.08786131436841944,0.07257958876546364,0.2132664062934433,0.021334383719136766,0.11755088586623358,-0.0994058124978051,0.06460854915154901,-0.10549160534845789,-0.06294474792159038,0.16701610424951988,-0.07103814670811284,0.1421806370582473,-0.06356227046297966,-0.07488302551119923,0.15504807716835825,-0.1974151934593051,0.10263577391376598,-0.016097284293563923,-0.029857047167898897,0.08884255187808307,-0.1499125092962372,0.13999938510106913
1998Q2,0.5202116528358944,-0.09815976407324524,0.03900127214661858,0.25692247514389716,0.06405186139950611,0.25904869424192045,-0.11173137232033564,0.07301836731889258,-0.08865946883017686,0.08151674215411801,-0.8823946043359286,0.33549404228311935,0.0038702742258459725,-0.16995089602392782,-0.27576825052483106,-0.046928946285347335,0.13920909777950513,0.2710047537522456,0.08928295976539773,0.037480324083952014,-0.006129047370175867,0.2998616550214307,0.08141665038665545,,-0.0026212411168456285,-0.17388494792937495,0.3859687783985672,0.25344700488731786,0.050022676957669945,0.12026561571558232,1.0755102306574094,0.11185272436769873,-0.03837166486036034,-1.2555483173875277,0.9726461596631883,-0.2781772281144955,-0.16941087140427824,0.2690281703588525,0.12271401848647866,0.15274622784476388,-0.008586063066044031,-0.9801934213365686,0.028294772903079704,0.2158106932119464,-0.4023725816964216,1.9557995722536219,-0.7183009117380218,0.43770165262003835,-0.39930032187932035,-0.005075307950509321,0.38610742165379686,-0.1946123039278347,-0.16142166137198666,0.6779680325369019,0.3602872472252167,-0.08893788519273749,-0.01468340944128119,-0.08729347527779033,0.08307440529100554,-0.0767150757376874,-0.14411735544073695,0.11243757370365502,-0.13847218644169548,0.0804767834499692,-0.10679162533007355,-0.01594186001133086,0.09824059271863361,-1.7413245099526768,-0.21218096010780987,-0.2496848987001956,-0.24385893393755367,-0.11942570018551087,0.03577874943507101,0.07550228456909894,0.586145560494144,,,0.020936442486723748,0.11916257614184339,0.14980464360938373,-0.4201440920376072,-0.5928746446128222,-0.2728646872576727,-0.7476942859043542,-0.08301156833223085,-1.2141570782845197,-0.3885233637495534,-1.3228889360687952,0.08537502132613384,0.02312259856979664,0.07533928893037695,0.006937221327202001,0.08714842832322521,0.14053843389508158,0.04242522804410827,-0.04347538674199146,0.07391612683039961,-0.2121413617077,-0.03399149318631807,-0.13926364528381135,0.08386855077508766,-0.09844357577535222,-0.09992206339893653,-0.025003718113498746,-0.17862215476555945,-0.19516202082870296,0.02531021354821,-0.2721674922126946,0.12072108457549788,0.0007453302055083732,0.1405661719505098,0.28396950623773615,-0.07324277295598952,-0.8536106001388529
1998Q3,-0.06283811284532888,-0.09830006479253948,0.03709806163707303,0.16183029112648578,2.6476890259762835,0.08334974065392224,0.6132219699179294,0.4209355836423786,-0.05677758945878238,-0.2887197093746398,-0.2386787726609401,-0.06591056969517056,0.5823181717797047,0.3854617961898408,-5.204988838534765,-0.1809366783397426,0.4601600647238583,0.48838090829259645,0.009284483672844806,0.40987578237135497,-0.3404951373646205,0.42186695551086073,-0.009961566355489894,-0.5604858599321776,-0.331578447495567,-0.0648736708235375,-0.06244499616587943,-0.00910958641591287,0.17143836624550185,0.008215316293655668,-0.30644947606643375,-0.09477081237678449,-0.22843487722130384,0.1715065089798182,-0.0886929532353226,-0.024784453833894278,-1.315474271976395,-0.029031808767385984,0.042437524021624734,-0.03427505865310286,-0.013327728836257432,0.16171236046382237,0.00533355616739239,-0.06316851716546484,-0.7912984292473068,0.04932740486849948,-0.36537760869657865,-0.39648264874497796,0.1320930189923404,-0.031167061505587092,0.24140229097861735,-0.21968569101119764,0.9738621760729445,-0.05822510533560967,-0.031704059228759636,-0.09280997620085682,0.11440331635978761,-0.08668576236426541,0.09458303993026056,-0.12095054525887408,-0.029709457195288686,0.12600523957592213,-0.07417472279160421,-0.6165893656967866,-0.264518946143975,-0.9087651948744092,-0.0917455278827295,-0.39894321907709357,-5.743314459938644,2.067951873732616,-1.62454949682495,-6.054060063785892,1.1466271571507014,0.47163628631909293,0.11298240238110188,-0.12871581378684036,0.42235437667905723,0.10305270051773838,0.2629446536521303,1.0938573000530303,7.025386723614755,5.269288151869373,-0.17487920898878628,0.004994055267426838,-0.9772007615572916,0.014928640651098881,-0.23273491124750953,0.10695963818090518,0.08708152446100649,0.06440895774839339,0.07608168544752907,0.028695607650713835,0.08810459757036809,0.11522999809686749,0.1331897435018954,0.052962635784979596,0.10768200243890277,0.0031400833057660736,0.028995321180316343,-0.12628811086684566,0.026931823143861295,0.004779115257702542,-0.08232061794576823,0.06571908291603254,-0.03273219951159731,-0.0801392264400958,0.09791861245459497,-0.15523556398101343,0.10004383733329764,-0.03190993803032805,-0.043461611351605735,0.17693988437700794,-0.009287614856876044,-0.011577950985845365
1998Q4,0.061089709132714956,-0.0940555699524288,0.04732517996030969,0.19745935134680373,0.24995075957115992,-0.9650892654485952,-0.10109119674776174,0.027723008343867317,-0.08938640530573666,0.08016821865896583,0.08014203299384141,0.10869417009438498,0.041410337744254004,-0.14285619249082546,-0.0044429728744387765,-0.038704748804268274,0.16341042371432787,-0.2579473044825372,-0.018815854872338982,-0.12020676342830898,-0.38789589646698297,0.041709819885968884,-0.06577228392308623,-1.3632526236015887,-0.5168531959157651,-0.08942558566387046,0.2795505857301786,-0.19158647461361966,0.03336634175071014,0.011875508511760696,-0.19522263430735906,0.05471697492565836,-0.10582728607491378,0.15247341012289234,0.1456617695397163,0.014465528228282142,0.35263838225032657,0.233734319077659,0.09998518867001537,-0.0012788115763944247,0.15006294464186917,0.3200866206873986,0.03876253345977148,-0.10652678683387064,1.934098396062195,-0.9039086788240671,0.7053972845481995,1.2295132799257944,0.9986459817380493,0.06803338436291143,-0.46952405777662304,7.897246573274752,-0.020660943657331114,,0.16205729507825214,-0.058556334666012934,0.10494612888374126,-0.1003044044127474,0.05609820539162493,-0.11635672440325708,0.48462216160675814,0.13457650746007377,-0.10131949392447816,-0.3941081524851433,-0.3197526878720093,-0.1603048959275723,-0.12072027376329551,3.2987070639710674,0.28175757524400635,-0.1803151399236084,-0.034189856390087224,-0.04889111143779926,-0.0081974421286543,-0.0008167507386247553,0.19449320781157953,-0.5337423553725869,-0.6663019487386911,-0.24406955930443172,0.026386196088268952,-0.17035234422802675,-0.2250458095427984,-0.38945208983622803,0.4429550162897116,3.085572172906411,-0.06796301652157484,0.30277957161512703,-0.08235401599171446,-0.07812779222967804,0.0990022460397787,-0.463236812332829,0.07789364704563562,-0.08666528838953,0.08673011278037374,-0.05627358009746512,0.01497210682027912,0.19605503579723232,0.1270087336517534,1.005454415752044,-0.02080421720954089,8.155427279606723,-0.024248358639907413,-0.05201930994887636,-0.09254659442626503,0.01657190807486931,-0.0866729325008132,-0.06369210288662151,0.07665937933799247,-0.018311989703644043,0.12026883998844161,-0.04470003177454801,0.03116813947636608,0.12196415576976122,0.41274573663445646,0.1417178421079964
1999Q1,-0.1251520310464832,-0.09355495037664675,0.04957416756276831,0.15811468355714225,0.14228426730829255,0.11585849014226601,0.024222192164551327,0.33658267447932727,-0.0635058247103001,0.05239550843439377,0.0743053722382004,-0.09367011818440629,0.04434835021697563,-0.15476887078066737,-0.07293529606643073,0.18000624266907797,0.15752629207687013,0.25424121122299215,0.6701920871759021,0.31713731201871476,0.14896768227378435,0.025707238510170205,-0.08253410087039975,0.24228090373723357,0.38305272498234366,0.5516088336801316,-0.026004811580775212,0.1647077325082453,-0.007776435746909559,0.07465992481947101,-0.2675958110651594,-0.09093840936696236,-0.5865193884191955,0.23229399871557027,-0.18774974279848536,-0.13334284986865144,-0.07171060130007773,0.022183552643653195,0.05012038244215123,0.0018935416739204033,0.06299229639800169,0.29919638271609816,-0.04411690309052227,-0.09862837431307084,-2.3262157166497097,-0.18898161605464164,-0.7200100034149249,-0.4936399014131628,-0.5087462480337936,-0.03913403426160255,0.10390076140790847,-0.1890605576399059,0.2833848169127252,0.6779680325369019,-0.05226941414873126,-0.11071709614497402,-0.03259376014750599,-0.09085016955268388,0.055653273016670585,-0.18325644354550663,-0.1132656428565865,0.11262237282179588,0.80859831821086,0.13106657696191434,-0.0926110307827223,0.007116714751369883,0.11190173111532035,-0.27984915055472614,0.02256210619800304,-0.4518312479704016,-0.22079062758970985,-0.3280851913992474,-0.5081777945846265,-0.4179752261433556,-0.22525864699995904,0.08220986237837954,-0.24083920804250006,0.025169239292446223,0.15242892637326066,-0.17343077680338645,-0.7832824472370806,-7.225840853781257,0.02107892287439484,0.3107284707998999,-0.2007814948943399,0.04268894065869229,0.2149785175211941,-0.47131373937867205,0.08586311120682166,0.03627163087168866,0.0705442381835555,0.13475642826793416,0.08692815224320066,0.08730175875464898,-0.030909507222761933,0.156556114682477,0.09033075620349011,-0.04317999401719989,-0.04046416754873268,0.08090619678789107,-0.008547837143649924,-0.14565806108277163,-0.0891437277774974,0.019319929350514076,3.7697178933961433,-0.044245167403279016,0.05203577616941212,0.6106387936085642,0.10450122022063613,-0.007996052126496074,-0.05305905787977931,-2.768088928099141,0.03620807525199633,-0.2790521619771652
1999Q2,0.41835840948902914,-0.10194137710696774,0.030646490942574073,0.24142225890405195,0.20946477420980983,0.15137672042835326,-0.10554990201491381,0.022863048798050664,-0.08982624672631673,0.08089473344170159,0.36432030915071945,-0.05032228640164148,0.35458563757763123,-0.15613476278830882,0.07902880455563448,0.01731612633032838,0.16116498199772408,0.3181152808530939,0.09256461539163022,-0.0695141092223361,-0.1930437755705358,0.6981220761447688,-0.039511170595282606,-0.5604858599321776,-0.5697888383215375,-0.08167838137133447,-0.11751564553399409,-0.1861267414176804,2.3989308179019955,0.004348496901489762,-0.09272149023517698,0.07229936627378432,-0.37705512543450936,0.12427429539856681,1.1720181971024357,-0.11707144885686581,0.03924967507687533,-0.011314267880005342,0.08001319888061924,-0.016652535378075643,0.034997047752754154,0.19906925798086597,0.06836832636254929,-0.06967365211427956,1.157209526986878,,-0.009027865819792515,-0.9521622434753162,0.18602242512018438,0.06728759851407622,0.22109092732551716,-0.9718542292545665,-0.031121127614987604,1.4141611704094135,0.006275210089415455,-0.08507099749606312,0.03849422136333643,-0.08705169846458892,0.08599806814266407,-0.0906552801529024,-0.031597819298410185,0.12508486194445528,-0.07827561844126732,0.1177520858896303,-0.09174977170815783,0.04170989296105309,0.10205654389628165,-0.32853860591928324,-0.5056097929900768,0.48220039785751867,1.0584518153361606,0.11444229964111684,0.08386327116265968,0.09904561408348536,0.2108307059520516,0.026592235965424014,1.748741546122172,-0.19006275828285432,-0.043189820842278515,-3.0107194670932587,0.7387711372353535,0.9110613372825108,0.1649819817034493,0.9793325289597407,-0.05929328120089093,0.09310838761925429,-0.025798851061637623,0.30920860810487355,0.08557936110105785,0.02332484714637084,0.07955602490266193,2.123417746785679,0.08741584980946489,0.9991659855873924,0.03629940860155909,-0.28639181994660656,0.5670059010384354,0.14209196141445463,-0.05891856546754011,-0.15850847473339857,0.14708175478132485,-0.12685401114446487,-0.10236821582390737,0.01205045428658974,-0.2323743374650033,-0.1935938602090911,-0.09921601385803612,-0.04247587391536233,0.053308776392514495,-0.010597386006617839,0.11954823502602724,0.09135985845280258,-0.23325655417773802,0.04762273103443725
1999Q3,-0.08058058237209831,-0.080032277573964,0.08372054303166711,0.17306911929413665,0.1306207414701699,0.15511471207681,-0.06895009373481925,0.22308633463278774,-0.07086717894253255,0.07721947624389087,0.1289269262800095,0.02212841779730506,0.0852789998146416,-0.17602002778082299,-0.07917777114193372,-0.020806026449049452,0.15657965165887872,0.3899722677742683,0.10351428681120682,0.10723598273423574,-0.057652156069864784,0.049689764905240776,-0.06982420568046366,-0.8280747811553155,-0.516853195915766,0.31434204975897534,-0.015919264582231512,-0.10668082891112998,-0.12204889233688636,0.005772375711713976,-0.10821922500264552,-0.07253765095967471,-0.13776686684529768,0.03877998167548171,-0.1191157079477075,-0.19381457161498772,-0.24165181496248486,-0.1116339445551701,0.04292219277122791,-0.02242563717210091,0.14484420782484775,0.1812758457812981,-0.2116183503637151,-0.05668364888542356,0.37263331452090087,-0.18898161605464164,0.34818470936420354,0.4527468232395249,-1.0039632395725893,-0.09454569319491093,0.7869814885622196,-0.2654590384896394,0.1708652902357262,-0.05822510533560967,-0.2118939783287617,-0.09235387594953814,-0.08600430876070915,-0.08631419897021544,0.09548781927744515,11.273571207871537,0.43086021760597926,0.12807866587116812,-0.08238930190956127,-0.0007537630125556205,-0.08940663200615408,-0.05919604502039607,-0.005113728354524531,-2.2111579617591124,0.23383086587323496,-0.09720879525067007,-0.1060482726387496,-0.015295973262703868,-0.03218756116846665,-0.022668563503528225,0.06388127567575305,-0.1115978878723755,-0.18194556924483282,0.4673628382228876,-0.8154209276750214,-0.19787715313712537,-0.12813170791291784,-0.11138941037252537,-0.20451117151040135,-0.46280099900037275,-0.09376963736692673,-0.8399680009769711,-0.1306142417905766,-0.21151115704355425,0.08917959513101967,0.11858064824735287,0.07678045189237236,0.13695094430276766,0.08694189835611349,0.1148982582701454,0.1955179735312207,0.07193585120649539,0.12040970547370201,1.0864201562044955,0.053106980048636086,-0.11595696074020936,-0.33416536173585887,0.07389797957248229,-0.07000972559895209,0.1566469580505414,-0.054298586107083484,-0.05266824355320369,0.11289476497045146,1.118084320272739,0.10799362555381486,-0.008098169879106333,-0.01666950170123173,0.023218874424719035,-0.02455909494273158,0.10854075464333285
1999Q4,0.15697888321735787,-0.06741889986941056,0.16269874751694507,0.2329048609954732,0.3949709667651031,0.167244855205344,0.7159333074866122,1.1601908129316418,-0.026942505624399187,0.2631050681033299,0.4122171120074758,-1.1555765682826569,0.42879216001334725,0.00959824001054579,0.40974399385168997,8.838070562367895,0.33870370789676435,0.09349242159647202,-0.14649100652913188,-1.0243105501153165,-7.566699654879851,0.2080417887388937,0.03707599113365185,0.7774587461835093,-0.040432414263825336,0.052547450307228266,-0.39738022750790875,0.12685869712031406,0.062340016357969534,0.05398365735858683,0.08563365369731056,0.09826445383090258,0.018108728451356745,-0.12701369835033757,0.11241643214476107,-0.20681760644272373,0.12546001935632842,-0.10643788940962691,0.11330661238808123,0.009239692321731325,0.01905310377820471,0.3694867846280436,-0.131757442484603,-0.0879826456419183,-0.4023725816964216,,-0.009027865819792515,0.4102764965255174,0.8140682097883237,0.15692727242376556,0.26030100862625,0.10042135698877462,0.2416335809182188,,-0.23122445820150167,-0.08807724140096765,0.5736844495787297,-0.12198196786965429,0.0738404223442217,-0.09039489096992577,0.14888105840719051,-0.18269230216937296,-0.1543766207667196,-5.412671407303782,0.24502872562754074,-0.3891494468786803,-0.032072323437464426,-0.20925890623598034,0.4737089367544867,1.1849766201203582,2.103515996852099,0.5745697937000127,-4.620956628604778,1.920972975315708,0.14973293893357184,-0.15776027027565254,1.0963024519636666,-0.28275888981125513,-0.07628543970653894,4.213335643084211,0.19565881293427673,0.27123654960912075,-0.08416602850540247,-0.18043636761377346,-0.3093419461143519,0.07959523771506549,-0.08402921282948857,-0.33278418140834237,0.08531862128288349,0.011071638589713625,0.07380908371478506,-1.1830091006391228,0.08664719304327408,0.040962066978386044,0.05044123487706209,0.09234118247220992,0.08367082985609947,-0.035819786556700574,-0.04816526117313309,-0.18443439075707585,0.104630673243983,-0.132010936414964,-0.0925704082933831,0.016014359046385897,-0.1657182103521985,-0.7684545477193748,-0.12396191587510286,-0.003366196247659788,0.12162055039690559,-0.0016166419236575869,0.21231389871578987,0.030620006622965885,0.09895079013331338,0.2577469051732236
2000Q1,0.0962236183601485,-0.09679624052895384,0.042304223519618954,0.159201156216936,0.07047073894289738,0.12160569206097425,-0.1909423177403903,0.009019676564142392,-0.08961021980598712,0.07963436100661239,0.09413644864909135,-0.04947442037827019,0.44880084733308595,-0.2012658908979153,-0.055539960982139855,-0.046554730526937683,0.13805124390671664,-0.24669700957135363,-0.001573535040614511,0.23434890449086873,0.008374680316142045,0.4496970539000402,0.04771538381611684,-0.29289693870904215,0.22424579776503362,0.7521865657179575,-0.049740620240422216,0.18956368359421993,0.07140560793430978,0.08654830321937099,-0.12540082615218046,-0.0688630032725275,-0.08078340908932559,0.041213823586683275,0.021132204862705714,-2.5811047063274324,0.954796992459859,0.2153945781810954,0.039490555312383366,-0.06703114946976776,0.015196604415630805,0.07411589809100487,-1.0200289906431357,-0.03751593155078581,0.37263331452090087,,-0.009027865819792515,-0.6563246954367447,-0.24121760192792482,0.05316417806767868,0.05838908436184254,-0.10562743537156913,-0.06535527905085664,0.6779680325369019,-0.06389994992274753,-0.07978482355175998,-0.08539233840692832,-0.09134775407349122,0.0018126593088096568,-0.26273186976103174,-0.07003597919384258,0.12491937876277875,-0.07434636769761375,0.04912675475537691,-0.11124121854515984,-0.031965264570472954,-0.06245626920602897,1.2218296463266418,-0.14700127673806052,-0.065442940365351,0.02917843876070213,0.014552916664320644,0.06313025548342582,-0.0319060625113899,0.1279123078555423,-2.116505649087133,-0.19730912719205038,0.1166823062321644,-0.0183681066940832,-0.0508635538955459,-0.06946110324946989,-0.2066450076438308,-0.2540779786543377,-0.6764603769357806,-0.0296575472014306,-0.012618147593641386,0.12419706382149023,0.41482843290318616,0.085606258343567,0.03039262792046824,0.0738930204808488,-0.023361313551018822,0.08737073927496526,0.10725312985977375,0.045287979637514963,-0.014602724752172107,0.08524485279553012,-0.6527835281372488,-0.013558884203078598,-0.14354171615385733,-0.23067399264318852,-0.09919766887225276,-0.09218376673309728,0.01090833538738732,-0.18177562583341442,-0.09183541010205354,0.04541174379838764,-1.525733026650075,0.10049244805719522,0.01582912121424783,0.022280422785022996,0.13298194938048502,0.02890946408406847,-0.42334861005349883
2000Q2,-0.18458191327271498,-0.09695567025763432,0.035471006689156,0.1476364662466813,0.9054092761890913,0.06872603177100056,0.09156203806922643,0.37747895044762964,-0.06013545302405587,0.07369787382045928,0.10343751061097083,-0.06472700393160853,0.05411093815122254,-0.1473089988749776,-0.013144847403307718,0.03965271637431935,0.16652113629596219,-0.15139720916642624,0.08537331678857218,-0.17080417780140214,-0.33850999014187233,0.002370604092555399,-0.11064519299737208,,0.5418596521996523,-0.2659367621942844,0.021314344158141756,0.2291115104220374,0.16669753003898452,0.06368316318235509,-0.5734155073230676,-0.14292209898180597,-0.3060313446869473,1.4865610695573992,-0.29931561498032944,-0.2438515636665701,0.03457409821601975,0.3601730800359459,0.029835350048622682,-0.11069301633819983,-0.23375674503918867,0.10552167646014941,-0.11129520169113084,-0.11849066458577488,-0.7894012299909672,-0.18898161605464164,-0.36537760869657865,-0.315401860640408,-0.5518718610936244,-0.2910651308531787,-0.2749200462741636,0.39906756212148514,0.21944334801990886,-1.5306113810806325,-0.000551623315945626,-0.2615259221088786,0.3262563725654711,-0.08812790645586613,0.08424759678297088,-0.24514712170782413,-0.04556570824011832,0.1645197859905039,-0.23438834223170898,0.3460983283085732,-0.14863730928411154,-0.2276637956284386,0.13499863082394084,0.01763874350453947,1.5278520188840201,-0.3767483182414673,-0.07680552255827104,-0.11750552081851276,-0.10636997866184722,0.8393784312883539,0.024404186075149915,-0.08498954412785834,-0.18706675522723867,1.1471778525693108,,-0.4592258010293493,-0.42690699257978365,-0.9208866231821272,-0.39879155737170086,-1.174190366812668,-0.09870790875430221,0.050215746604436756,0.0777126434509958,-0.5268758597171317,0.08564650065589888,0.030882413094808252,0.07450635046526634,0.13905007898909813,0.08690593579611186,0.2899436120355447,0.08644786780044171,0.116419558674472,0.08729572582203536,-0.10097148935271778,-0.004341247981389693,-0.12632862794804806,0.10027394436460664,-0.0367213416433706,-0.08837047699955723,0.04388708930559822,-0.16026738225643722,-0.06592663100713479,0.055837508169821345,-0.4075407606394689,0.11076407445351552,-0.01505036272641208,0.12435739526884536,0.008156705693404945,-0.25018022768332027,-0.05683880155071797
