,PCE,PCE_Goods,PCE_Goods_Durable_goods,PCE_Goods_Nondurable_goods,PCE_Services
2000-03-31,,,,,
2000-06-30,5.6234562847038205,,,,
2000-09-30,6.390960596147011,1.2755295164058822,12.662057189941223,-5.543015303715748,0.45455599520565215
2000-12-31,5.741586067046711,-1.3329497148024672,-2.528131114822685,-0.6654851982759169,-0.25731479769319776
2001-03-31,4.410023180714262,-2.9718358626567465,2.9811122812350987,-6.449729394971371,-0.4243439131023763
2001-06-30,2.6785305537288195,0.8113890359215503,-7.939016339628324,5.923911710398144,-3.16793010383023
2001-09-30,1.587236185540064,-0.9288728236281685,5.072618058467171,-4.4021442219719376,-1.1651911066508092
2001-12-31,6.5650671305654384,9.021707388226474,28.107685451428566,-2.5961216637202966,2.7239323026620355
2002-03-31,1.688305179085603,-12.30846000712198,-38.00895109817617,3.3294816440360364,-0.7510175860794277
2002-06-30,4.973318367474633,6.359291287894209,8.483147547021375,5.049783516780337,1.565009784208371
2002-09-30,4.847357197110824,0.9568478491441823,9.331739759462465,-4.198889717777021,-0.703594384665962
2002-12-31,4.083397375846687,-3.377416057221083,-16.101566824439217,4.401444136689747,0.6523203735000038
2003-03-31,5.010637187467637,2.9711250640826137,1.5451263555064543,3.6551566751846565,-0.197095967855887
2003-06-30,4.953867647708421,-1.346053402214764,18.173499075820487,-12.872213102870944,0.6533404907166585
2003-09-30,8.236740165160938,9.887718545588342,-0.1680992937160397,15.851686551247113,-0.30133263023017776
2003-12-31,4.708209736881486,-9.707566514925148,-11.242318832906761,-8.828696255032398,-0.18061053142872652
2004-03-31,6.781140081801595,4.444083964825651,4.449781154610477,4.460175810181255,0.7873375536078697
2004-06-30,4.855609485730383,-4.099826791977534,-5.803568922132385,-3.092724747885356,-0.7329496414158143
2004-09-30,6.6317616046127625,2.2411284967347456,6.390671474099818,-0.22416701712160148,1.5134674596090747
2004-12-31,7.903722979048666,4.078532792684442,0.9989342568360371,5.923569778245863,-0.25397965524192045
2005-03-31,4.851738569878705,-7.6077275602273176,-7.0191861799607125,-7.982270586703777,-0.5746710756532991
2005-06-30,6.9277443423246154,5.002506860125777,8.883364646249703,2.6947595421979997,0.4862081407161156
2005-09-30,7.604445496227186,3.0550303110594257,-5.073186138789509,7.851026134094852,-0.6269729471853225
2005-12-31,3.9139870395182186,-10.803712606701055,-17.952841354641436,-6.892564102016507,0.19068794597103533
2006-03-31,6.420342205685614,8.293153370017592,26.99045388310992,-2.20117730661471,-0.645387187419999
2006-06-30,5.561040692609254,-4.222787939845318,-15.596112140801921,2.092923484020659,0.9763106082168349
2006-09-30,5.433473925214827,2.172621934540331,5.6158679722326355,0.2709514227856147,-1.3946588966440743
2006-12-31,3.135065992124453,-7.193043367521312,-0.8580194329116608,-10.716677226519167,0.32895347931614083
2007-03-31,6.092909720359785,6.959831097866953,0.2143899074891209,10.702000837104464,0.8257125538897014
2007-06-30,4.429991048026238,-0.339473413913538,-1.0036515476588903,0.01299496468760708,-2.369270212483343
2007-09-30,4.916604916827083,-1.8981255966949107,-0.18053636080637148,-2.8311951408515057,1.7468218496212273
2007-12-31,5.622448222733567,2.3125752278396305,-0.84635044140704,3.9746260168740832,-0.1366046253956199
2008-03-31,2.699907449769512,-8.215583811853122,-15.578732686838137,-4.414435174190956,-0.1684299694971969
2008-06-30,4.986580128449702,6.884683111712064,8.822093891135196,5.663185205316523,-0.12678645600274763
2008-09-30,1.1513636023749996,-6.149179226682833,-9.492748949287488,-4.747180486785041,-2.63446043348452
2008-12-31,-10.05534859302486,-28.827253459449764,-18.39701201265811,-33.88829695126212,-2.635515619194706
2009-03-31,-3.727862535402693,23.641029911811273,32.015302438670545,19.712241568479172,-2.2461468869245493
2009-06-30,-0.387349995866515,8.857118400303676,-2.5302942881186397,14.207941041019367,0.7740441981617607
2009-09-30,5.42528157392681,9.964516576801685,19.846454131182867,5.327723630886894,3.8158260852647174
2009-12-31,2.631324544848468,-10.755090867188954,-24.084020504048453,-4.552274500338527,0.997792078471349
2010-03-31,3.8514631017562806,2.5156512828267807,10.871307691743581,-1.3689537813800001,0.6041022285316444
2010-06-30,4.187158801043722,-0.5297408542169535,6.12114746087471,-3.5831927638113825,0.7363124823129397
2010-09-30,3.616015731862632,-0.15578443089765415,-5.58946044035018,2.3399451310233133,-0.7702473631582052
2010-12-31,4.997387863920721,7.079635949231999,6.518248096007895,7.340599719716678,-1.3336112157858793
2011-03-31,4.875110968591656,-1.7962796846099138,-6.2537678891640525,0.2568748153610301,0.6493111664021001
2011-06-30,4.32575149127743,-2.9652160776606706,-5.350950424679368,-1.9344280253605461,0.6277948232572328
2011-09-30,3.0614299151466184,-3.701488033917144,4.750139651921614,-7.507445343595975,-0.07633624671896655
2011-12-31,2.010744256984509,2.258375984288108,4.93589082051038,1.0448145021435096,-2.6764180044203556
2012-03-31,5.516315001955974,3.7415084691161837,1.2927562158630224,4.8380810599390145,3.3887011582990567
2012-06-30,1.6681563395330556,-8.868916890464362,-10.72086313576257,-8.024890561357978,-1.3749444180305659
2012-09-30,1.9687773435322242,3.0578955174874523,4.4327064868731725,2.429041801183729,-1.057380998558699
2012-12-31,3.8263336707480278,2.9321897228669513,4.752119053182113,2.0892605697778066,1.3314461896023033
2013-03-31,3.9922981274159497,2.1259410799615353,1.2729035690671964,2.5100773299371326,-0.8081822843891473
2013-06-30,1.3455269532400393,-9.572357929710762,-9.579694981723463,-9.576568793333351,0.7726160572651963
2013-09-30,3.2635136870517556,6.548525078620315,2.1523676767731814,8.59390765153698,-0.36252311687619
