,Real Personal Income,Real personal income ex transfer receipts,Real personal consumption expenditures,Real Manu. and Trade Industries Sales,Retail and Food Services Sales,IP Index,IP: Final Products and Nonindustrial Supplies,IP: Final Products (Market Group),IP: Consumer Goods,IP: Durable Consumer Goods,IP: Nondurable Consumer Goods,IP: Business Equipment,IP: Materials,IP: Durable Materials,IP: Nondurable Materials,IP: Manufacturing (SIC),IP: Fuels,Capacity Utilization: Manufacturing,Help-Wanted Index for United States,Ratio of Help Wanted/No. Unemployed,Civilian Labor Force,Civilian Employment,Civilian Unemployment Rate,Average Duration of Unemployment (Weeks),Civilians Unemployed - Less Than 5 Weeks,Civilians Unemployed for 5-14 Weeks,Civilians Unemployed - 15 Weeks & Over,Civilians Unemployed for 15-26 Weeks,Civilians Unemployed for 27 Weeks and Over,Initial Claims,All Employees: Total nonfarm,All Employees: Goods-Producing Industries,All Employees: Mining and Logging: Mining,All Employees: Construction,All Employees: Manufacturing,All Employees: Durable goods,All Employees: Nondurable goods,All Employees: Service-Providing Industries,"All Employees: Trade, Transportation & Utilities",All Employees: Wholesale Trade,All Employees: Retail Trade,All Employees: Financial Activities,All Employees: Government,Avg Weekly Hours : Goods-Producing,Avg Weekly Overtime Hours : Manufacturing,Avg Weekly Hours : Manufacturing,Housing Starts: Total New Privately Owned,"Housing Starts, Northeast","Housing Starts, Midwest","Housing Starts, South","Housing Starts, West",New Private Housing Permits (SAAR),"New Private Housing Permits, Northeast (SAAR)","New Private Housing Permits, Midwest (SAAR)","New Private Housing Permits, South (SAAR)","New Private Housing Permits, West (SAAR)",New Orders for Consumer Goods,New Orders for Durable Goods,New Orders for Nondefense Capital Goods,Un lled Orders for Durable Goods,Total Business Inventories,Total Business: Inventories to Sales Ratio,M1 Money Stock,M2 Money Stock,Real M2 Money Stock,Total Reserves of Depository Institutions,Reserves Of Depository Institutions,Commercial and Industrial Loans,Real Estate Loans at All Commercial Banks,Total Nonrevolving Credit,Nonrevolving consumer credit to Personal Income,S&P s Common Stock Price Index: Composite,S&P s Common Stock Price Index: Industrials,S&P s Composite Common Stock: Dividend Yield,S&P s Composite Common Stock: Price-Earnings Ratio,E?ective Federal Funds Rate,3-Month AA Financial Commercial Paper Rate,3-Month Treasury Bill:,6-Month Treasury Bill:,1-Year Treasury Rate,5-Year Treasury Rate,10-Year Treasury Rate,Moody s Seasoned Aaa Corporate Bond Yield,Moody s Seasoned Baa Corporate Bond Yield,3-Month Commercial Paper Minus FEDFUNDS,3-Month Treasury C Minus FEDFUNDS,6-Month Treasury C Minus FEDFUNDS,1-Year Treasury C Minus FEDFUNDS,5-Year Treasury C Minus FEDFUNDS,10-Year Treasury C Minus FEDFUNDS,Moody s Aaa Corporate Bond Minus FEDFUNDS,Moody s Baa Corporate Bond Minus FEDFUNDS,Switzerland / U.S. Foreign Exchange Rate,Japan / U.S. Foreign Exchange Rate,U.S. / U.K. Foreign Exchange Rate,Canada / U.S. Foreign Exchange Rate,PPI: Finished Goods,PPI: Finished Consumer Goods,PPI: Intermediate Materials,PPI: Crude Materials,"Crude Oil, spliced WTI and Cushing",PPI: Metals and metal products:,CPI : All Items,CPI : Apparel,CPI : Transportation,CPI : Medical Care,CPI : Commodities,CPI : Durables,CPI : Services,CPI : All Items Less Food,CPI : All items less shelter,CPI : All items less medical care,Personal Cons. Expend.: Chain Index,Personal Cons. Exp: Durable goods,Personal Cons. Exp: Nondurable goods,Personal Cons. Exp: Services,Avg Hourly Earnings : Goods-Producing,Avg Hourly Earnings : Construction,Avg Hourly Earnings : Manufacturing,Consumer Sentiment Index,Consumer Motor Vehicle Loans Outstanding,Total Consumer Loans and Leases Outstanding,Securities in Bank Credit at All Commercial Banks
2000-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02,0.004120465292257736,0.004559863204103953,0.009410056163957403,-0.017994623027469347,0.014833385563564283,0.0033973164918605914,0.004869667160515734,0.006087967713249931,0.007515578222668573,-0.0036853819191018378,0.012270997109897097,0.007103623718223817,0.001464514067264222,0.0028364951755679435,-0.0009117486831755617,0.0023159174668438975,0.016027275937645413,-0.0017632756092581525,0.018195321203119175,-0.00787659700786747,0.001328487983861315,0.00028559084351820196,0.02499999999999991,-0.03816793893129766,0.024793388429751984,0.09319611206403655,-0.05797101449275366,0.018209408194233667,-0.12760055478502086,0.01855062413314834,0.000847270034883163,-0.0008120838070488912,0.002150117279124286,-0.003258293838862558,5.7856977551562494e-05,0.0004610419548178868,-0.0006212144742973047,0.0012314229044660951,0.0007295626463925675,0.0003385183053774554,0.0006066680734333474,0.00038615008366593706,0.0013611394681833922,0.004889975550122383,0.020408163265306145,0.0,0.061735941320293364,0.04907975460122693,0.21518987341772156,-0.03979460847240046,0.14814814814814814,-0.020266357845975635,-0.08333333333333337,-0.02917771883289122,0.012396694214876103,-0.03935185185185186,-0.012679818491938333,-0.08665574096146211,-0.10195130424712662,-0.0018762277246919812,0.005624447927804921,0.01449275362318847,-0.012031013278673952,0.0028288543140027045,-0.0013061461432406496,-0.04751131221719462,-0.0432801822323462,0.012983933454638441,0.006826418178307536,0.008854967527870183,0.0015604165131932746,-0.02575775643768552,-0.021484156622464723,0.032219187008645234,-0.050326585399754875,0.05137614678899083,0.015490533562822817,0.043233082706766846,0.040000000000000036,0.016339869281045694,0.015197568389057725,-0.021021021021021102,-0.01285347043701801,-0.004801920768307433,-0.5277777777777777,0.3846153846153846,-1.2,-0.26865671641791056,-0.15929203539823,-0.3471074380165289,-0.16309012875536488,-0.11111111111111105,0.027982141734264054,0.038866623613432516,-0.024628139478176103,0.0017948363937594358,0.010355029585798814,0.013363028953229383,0.008702531645569556,0.0393258426966292,0.07983811626195747,0.012531328320801949,0.0041346721795627595,-0.002295332823259222,0.006036217303822866,0.0035211267605634866,0.006134969325153339,-0.0015961691939345712,0.0026041666666667407,0.004117647058823559,0.004914004914004844,0.0036452004860267895,0.0031523690738888277,-0.0027761646435602305,0.0072567772397418295,0.0029815516491706884,0.0033311125916055673,0.005260081823495133,0.0007077140835103357,-0.006249999999999978,0.03127622113537787,0.003280178609826878,-0.005778813110567271
2000-03,0.0027820974384300534,0.0032550592779143628,0.004918080920782053,0.011823275550121304,0.011660907286229039,0.0038981552438146494,0.002249137028974113,0.0011403812396468815,-0.0037176592200561798,-0.0032156602654930255,-0.003876730373691295,0.013851439323304016,0.006065426469300306,0.010684898129977416,0.003177814732962636,0.006507522107753516,0.031051000437221532,0.0024184051665365747,-0.017140773158278666,0.004289088945713226,-0.00015443364968836804,0.000754037394398166,-0.024390243902438935,0.007936507936507908,0.06758832565284179,-0.06851464435146448,0.009230769230769154,-0.007451564828613977,0.027027027027026973,-0.06468085106382981,0.0036989017693715986,0.0039418075422625876,0.00019504583577112378,0.01203566121842492,0.0009835117153600414,0.0018433179723502668,-0.0004662004662004948,0.003642782033949299,0.002225462358990127,0.002656469433681252,0.002339528140239855,-0.0006433350488934675,0.00650517015389096,-0.0048661800486619056,-0.05999999999999994,-0.002409638554216942,-0.07656879677605066,-0.1228070175438597,-0.1875,0.06016042780748654,-0.19585253456221197,-0.024231678486997588,-0.011363636363636354,0.0,-0.027210884353741527,-0.04578313253012045,0.01852244206134479,0.04469009466535434,0.0816260739212431,0.003492654633359571,0.0036905712055197437,-0.014285714285714346,-0.0009922424679775776,0.006582040432534075,0.0006902564847781623,-0.05700712589073631,-0.05714285714285716,0.00942790694289175,0.01763376286623708,0.007605268270234111,0.0005256330577911861,0.03840532231238347,0.04023241331634608,-0.031592020348523264,0.009414132757421978,0.02094240837696315,0.02203389830508473,0.02522522522522541,0.022727272727272707,0.0,-0.026946107784431073,-0.039877300613496924,0.0,0.00965018094089265,0.0588235294117645,-0.11111111111111105,-1.0,-0.24489795918367352,-0.3157894736842105,-0.4810126582278481,-0.06153846153846143,-0.015625,0.01761683386346946,-0.02816658058205379,-0.012562500000000032,0.006615214994487362,0.005124450951683901,0.00659340659340657,0.007058823529411784,0.01981981981981984,0.018398637137989837,-0.018151815181518205,0.00588235294117645,-0.0007668711656441118,0.02400000000000002,0.004678362573099282,0.010162601626016343,0.003197442046362964,0.0031168831168830735,0.006444053895723556,0.006723716381417999,0.006658595641646725,0.004290144963178477,0.0019458845252466883,0.012797634901187793,0.0017805165046140825,0.0026560424966799445,0.0046511627906977715,0.0021216407355020284,-0.037735849056603765,0.0009941427489725818,0.0020979909263734164,0.011351266617382949
2000-04,0.005376547085322425,0.0048617863592166355,-0.00029217980745344097,0.008310212809209627,-0.015065844937352857,0.006411975681184234,0.008262330493219672,0.00832548735124794,0.008567659151142104,0.013137015716834899,0.006730930962282278,0.011388518687728277,0.004005327717845786,0.008467769935551539,0.00029099590508452344,0.006418852103393435,-0.029065769865667113,0.0023457951899450435,0.00630797773654912,0.05257501151864985,0.002225592204108562,0.004162368965845209,-0.050000000000000044,-0.023622047244094446,-0.09712230215827333,0.035934868051656466,-0.038871951219512146,-0.006006006006005982,-0.0727554179566563,-0.01146496815286624,0.002119980243911801,-0.000688119813802901,0.007995319812792667,-0.002495962413742503,-0.00023118714599468237,-0.0002759889604415644,-0.00015547263681592316,0.0027689429373245478,0.002526799387442491,-0.0019912923149617567,0.004839080837634402,-0.0005149993562507671,0.0033280277817970827,0.004889975550122383,0.042553191489361764,0.004830917874396157,0.013715710723191998,-0.053333333333333344,0.20833333333333326,-0.12105926860025218,0.17478510028653305,-0.032707450030284635,-0.04022988505747127,-0.051912568306010876,-0.03776223776223775,-0.002525252525252486,0.0032322844410308527,0.015166814136261975,0.030863001654173328,-0.0005416281302488279,0.005984360361738439,0.007246376811594235,0.007313769751692956,0.01186786123731487,0.012452350698856529,0.02267002518891692,0.017676767676767735,0.008606741148255326,0.015157163844730315,0.006232647182079054,0.0016786438572837792,0.013278232712295557,0.0006096388850747037,-0.014281911335786046,-0.007803883128535749,0.029059829059828957,0.01990049751243772,-0.005272407732864748,-0.006837606837606813,-0.01125401929260439,-0.03692307692307695,-0.04313099041533541,-0.00520833333333337,0.0035842293906811484,-0.2777777777777777,1.25,-inf,-0.6486486486486487,-0.6307692307692307,-1.0731707317073171,-0.11475409836065575,-0.05555555555555558,0.001262322673719618,-0.0064003070341294155,0.0015190834862965907,0.0055449069003286056,-0.0029133284777859147,-0.00363901018922852,-0.0007788161993769194,-0.016784452296819796,-0.1388424222147876,-0.02857142857142858,-0.0005847953216373547,-0.0038372985418265726,-0.009765625,0.00271633682576633,-0.004024144869215207,-0.0007968127490038945,0.0020714655618849775,-0.0005820721769500548,-0.0012143290831814202,-0.00120264582080587,-0.0008298755186720852,-0.0015097388789656607,-0.004036658645944269,0.00044820178353388584,0.004635761589403931,0.0063657407407407,0.004234297812279575,0.019607843137255054,0.0008586724712984495,0.010840143034734018,0.005443582398213964
2000-05,0.0035933704340060935,0.0007997946206406148,0.003755607838552777,-0.005307183832410245,0.0012839149074326262,0.002738342622982559,0.0013409745075987356,0.003176770490832981,0.001703984472453568,-0.003805122785859427,0.003996385777014666,0.008457498349927706,0.004570114680424453,0.005212352704265344,-0.003199150154759578,-0.0001090593323922473,0.002241608777958204,-0.004142722847153557,-0.06544985250737467,-0.11040823933022548,-0.0025428893667995833,-0.004662344284985798,0.05263157894736836,0.016129032258064502,0.021513944223107595,0.03577235772357734,0.05075337034099925,0.031722054380664666,0.07345575959933215,0.03921207658321069,0.0016832974432077208,-0.001660725858716794,0.0054169084929387434,-0.0035325287017956564,-0.0010983928777893448,0.00036808686850098304,-0.0035764266832529756,0.002453449755587922,-0.0025586191094477684,-0.0018430842069664388,-0.003245414870019836,-0.00012881617931215228,0.0165849437554082,-0.009732360097323589,-0.04081632653061229,-0.009615384615384581,-0.03136531365313655,0.10563380281690149,-0.12732095490716178,0.043041606886657036,-0.11707317073170731,-0.033813400125234816,-0.029940119760479056,-0.08645533141210371,0.0043604651162789665,-0.05569620253164553,-0.008987742537462262,-0.0330079366706999,-0.02661404573972881,-0.002713521042993716,0.005547914910086105,0.007194244604316502,-0.00959125134456773,-0.0025597448647742826,-0.004302925989672968,0.024630541871921263,0.022332506203474045,0.016372778692840262,0.015409080245226914,0.007259779350328843,0.0028155519411545704,-0.02934253024579836,-0.03604557979208056,0.028998681348700872,-0.04915101446332448,0.04152823920265791,0.06829268292682933,0.0229681978798586,0.04991394148020656,0.029268292682926855,0.06869009584664543,0.07512520868113515,0.0458115183246075,0.059523809523809534,1.3076923076923075,0.33333333333333326,-0.19047619047619035,-0.5384615384615385,0.75,-6.666666666666667,0.061728395061728225,0.10504201680672276,0.03199855916431549,0.02550010887367815,-0.04632496998040836,0.018244945197086304,0.0007304601899196239,0.0,-0.000779423226812348,0.034141958670260486,0.11810411810411825,-0.002595155709342545,0.0017554125219425565,-0.0007704160246534419,-0.0006574621959236637,0.003095975232198178,0.0,0.0031897926634767426,0.0025839793281654533,0.0011648223645894795,0.0012158054711246535,0.0018061408789886713,0.0008305647840529673,9.938170382817191e-05,-0.0017558682966756223,0.0019155904344063668,0.0,-0.0005750431282347535,0.0,0.013736263736263687,0.02591496528034276,0.010685335212346159,0.004025470071424397
2000-06,0.0028492800451465072,0.004794932762413939,0.002125553226182131,0.006610728052758308,0.007472530711806424,0.000753193540612207,0.00029121193691583613,0.0012766533169081828,0.0008048665094755325,-0.003825650235681932,0.002697964715097312,0.0017662042275177203,0.0013643242220751084,0.008369931319000878,-0.0047869576001058345,0.0018151098635375007,0.0014612788595702586,-0.002207576620995355,-0.019135924245413327,-0.0005635558725400891,0.0014256819394893316,0.002268901412574076,0.0,-0.023809523809523725,0.0058502340093604666,-0.08267922553636842,-0.0626415094339623,-0.0980966325036603,-0.02488335925349927,0.031000885739592476,-0.0003482052291341464,0.0010143222298859556,-0.0019241870309794074,0.0011816838995568624,0.000983853232247256,0.003311562873700602,-0.0029650436953807535,-0.000660717110712028,0.000765726099774211,0.00015246226558929266,0.0006761413988904952,0.0001288327750579299,-0.01229488816380575,0.0,0.0,0.0024271844660193054,-0.010158730158730145,-0.08917197452229297,-0.1063829787234043,0.026134800550206227,0.03867403314917128,0.0187945560596241,-0.012345679012345734,0.003154574132492094,0.004341534008682979,0.07238605898123329,0.015088600260731111,0.16510079212750384,0.13087193500957928,0.05443181751305026,0.008839544525908627,0.0,-0.0020816363471809485,0.003765329518921501,-0.0020527225583406583,-0.05288461538461542,-0.05582524271844658,0.010247286076936923,0.012780988224123657,0.019690742017780982,0.013369417763261504,0.030652529468163214,0.030583251242747078,-0.030901492634944794,0.007028673167709831,0.04146730462519943,0.003044140030441289,-0.017271157167530138,-0.021311475409836023,-0.025276461295418717,-0.058295964125560595,-0.052795031055900776,-0.040050062578222856,-0.04719101123595504,-0.8,0.75,2.294117647058824,-7.0,-1.5476190476190477,-3.5294117647058822,-0.33720930232558144,-0.2585551330798479,-0.04479348458406063,-0.020263938958922756,0.00013253810470525984,-0.012502507187270084,0.008029197080291928,0.010956902848794803,0.008580343213728803,0.08427454387489153,0.10597637248088931,-0.005203816131829964,0.005841121495327117,-0.0030840400925210565,0.019736842105263053,0.004243827160493874,0.007407407407407307,-0.0023847376788552754,0.004639175257731942,0.00698080279232105,0.006678809957498588,0.006009615384615419,0.0033875246581867025,-0.0031160166092911723,0.00916509065901372,0.0027137042062415073,0.003295978905734964,0.0005753739930955959,0.004919184820801226,-0.038843721770551065,0.01926533827314536,0.019521993628311085,0.004887812764972299
2000-07,0.005327832535746868,0.005891421108961792,0.0006973298079437917,-0.00630163777328463,-0.0028966213399067575,-0.001739642781880213,0.0003178633247118423,-6.502122333362781e-05,-0.004118140476055521,-0.014445902816284217,2.7660564809517396e-05,0.006293606654796946,-0.004401447944141212,0.0043642767605145405,-0.012932883039570964,0.0008771515376855277,-0.008063054901250255,-0.0030964518684244435,0.02011263073209979,0.00307229481035165,-0.0021950894516483688,-0.0029867095078136563,0.0,0.08943089430894302,-0.0314075222954634,0.04050199657729614,0.0813204508856682,0.04707792207792205,0.11323763955342914,0.013745704467353903,0.001257004391943095,0.0018644617380025874,0.004434162328899038,0.0023605783416937864,0.0015032377428307875,0.0020170532685430675,0.0006260760682423872,0.0011174432897529396,0.0003825701059718689,-0.0021680216802167918,0.0007872052900195214,0.0003864485379363458,-0.0009575333939770836,0.004914004914004844,0.0,0.004842615012106588,-0.061577934573444515,0.020979020979021046,0.08503401360544216,-0.14745308310991956,-0.037234042553191515,-0.01908396946564883,-0.006249999999999978,-0.0031446540880503138,-0.004322766570605152,-0.0625,-0.009283262380986312,-0.13870622767298457,-0.10839845032503781,-0.00035348574150151357,0.0009461253569260641,0.0071428571428571175,0.0008162524941048854,0.0036883356385430943,0.0007578218036159434,0.012690355329949332,0.010282776349614497,0.005367332712814754,0.009501448023807368,0.012814380337115905,0.004924863239098576,0.007551506197160052,0.005375987623625678,-0.014626681313638312,-0.010900561469289527,0.0015313935681469104,-0.007587253414264028,0.047451669595782064,0.005025125628140836,-0.014586709886547755,-0.01904761904761909,-0.008196721311475419,-0.0026075619295957697,-0.015330188679245405,-1.0,-0.30952380952380953,-0.0357142857142857,0.2777777777777779,0.5652173913043477,0.13953488372093026,-0.02631578947368407,-0.07179487179487176,0.006029232643118165,0.019655973352304512,-0.001060164325470514,0.0005416384563303733,0.0007241129616220032,-0.0007225433526011349,0.002320185614849146,-0.02163461538461542,-0.06471881872447371,0.02441150828247607,0.0029036004645761615,-0.0030935808197989356,-0.002580645161290307,0.0034575489819437255,0.0013368983957220415,-0.0007968127490038945,0.004104669061056887,0.0023108030040439598,0.003015681544028981,0.0029868578255674016,0.002508338530791354,-0.001837004969881706,0.0025423950934395645,0.0033983269774879865,0.003285151116951379,0.005175388154111449,0.002097902097901949,0.017857142857142794,0.03379283479573281,0.01849537793018352,0.007267387084521015
2000-08,0.005471531805347762,0.005271223997735275,0.005139223599779363,0.0003470994214695988,0.0010563767743829722,-0.002677557843219547,-0.0050554896162995355,-0.0053960964408724665,-0.004757471236643385,-0.0030135313867128977,-0.005467102483373121,-0.004877459162647146,0.0004363984792461473,-0.004914478377443632,-0.008581734350758152,-0.006585185641278302,0.0015651076478546688,-0.010516300015941282,-0.05855678233438488,-0.07560666746091294,0.0016587244689973968,0.0009594890537680811,0.02499999999999991,-0.03731343283582089,0.02081665332265814,0.03782894736842102,0.03797468354430378,0.0620155038759691,0.015759312320916985,0.060169491525423835,3.781404564917601e-05,-0.0013755158184318717,0.0013435700575816778,0.00029437739181625844,-0.002020551899318823,-0.001555494555769088,-0.002815579540122015,0.00036276370130594593,0.0011855137863781007,-0.0018502172732209887,0.0015666172865402839,0.0014164305949009304,-0.0014376767144295144,-0.007334963325183352,-0.021276595744680993,-0.009638554216867434,0.05331510594668498,-0.020547945205479423,-0.06896551724137934,0.11006289308176109,0.09116022099447507,0.006485084306095956,-0.02515723270440251,-0.03785488958990535,-0.01013024602026047,0.08800000000000008,-0.025854205009202214,-0.002826724433994676,0.026483628168682216,0.003882273679822301,0.006716160132859805,0.014184397163120588,-0.002990484821023931,0.0058671232304674525,0.005877686427232076,-0.010025062656641603,-0.010178117048346036,0.002835353976135213,0.007919802085543992,0.012992228937573458,0.007539038022546629,0.008458927359131119,-0.006341948637910044,-0.015564900483933441,-0.006764728644335416,-0.006116207951070374,-0.007645259938837912,0.021812080536912637,0.011666666666666714,0.016447368421052655,-0.01941747572815533,-0.036363636363636376,-0.013071895424836666,-0.010778443113772407,-inf,-0.2931034482758621,-0.20370370370370372,-0.30434782608695654,0.22222222222222232,0.3673469387755104,-0.05405405405405406,-0.027624309392265234,0.038137901810036956,-0.001211516336064089,-0.012403820642080232,0.0033834077683041475,-0.0021707670043413785,-0.002169197396963196,-0.0023148148148146586,-0.03685503685503688,0.04870675176352024,0.010212765957446912,0.0,0.0,-0.009055627425614499,0.004594180704440953,-0.004005340453938744,-0.0007974481658692412,0.0030659172202351925,-0.0005763688760807018,-0.00120264582080587,-0.0005955926146515855,-6.762331110776731e-05,-0.0041159015036950075,-0.005124183006535943,0.0026205691692335886,0.0032743942370661028,0.004004576659038861,0.0020935101186321248,-0.009233610341643606,0.01736643192310572,0.015955241961549405,-0.0020819462175770687
2000-09,0.0009200849920236731,0.000980744394705857,0.008261598012594629,0.010789170879647925,0.016964802614704677,0.003975282189958129,0.005428412806119276,0.007504195954925574,0.009335520346199555,0.0025991440274795163,0.011937996837121378,0.009604917791944612,0.0020885834378414625,0.0054555807487508545,-0.00010798650168730717,0.004606200344406286,0.020281444944146187,0.0006595342983006791,0.03497382198952881,0.07692476055042996,2.8067417937815975e-05,0.0016903016200553456,-0.04878048780487798,-0.054263565891472965,0.008235294117647118,-0.07765451664025358,-0.07460545193687229,-0.05985401459854012,-0.08885754583921013,-0.04012789768185454,0.00094531539502829,-0.001701507049100659,0.0074755606670500185,0.0016185991759858354,-0.003297275409267053,-0.003482404692082164,-0.0029803921568627434,0.0015528094693482153,-0.0001909854851031012,-0.002652925871129086,0.0015576222046242982,0.0027002700270026825,-0.004895138455631831,0.0,0.0,0.0,-0.022063595068137598,0.06993006993007,0.03367003367003374,-0.06515580736543913,-0.020253164556962022,0.011597938144329856,0.0903225806451613,-0.003278688524590123,0.03508771929824572,-0.04656862745098034,0.042870403075431884,0.059434112223811786,0.07666920173915548,0.011800148312940406,0.00016479783109146773,-0.020979020979021046,-0.0004544628249408822,0.007410482615464398,0.002186771822907385,-0.007594936708860689,-0.005141388174807249,0.0011349289838857857,0.006797845214602916,0.011460992749942722,0.006206021578306853,-0.011720275200947872,-0.023345076849050517,0.004482408939472382,-0.030954785340172375,0.003076923076922977,-0.0030816640986133237,-0.014778325123152691,-0.014827018121911006,-0.008090614886731351,-0.021452145214521434,-0.005145797598627877,0.009271523178808083,0.010895883777239712,4.0,0.2682926829268293,0.2558139534883721,0.21875,0.34090909090909083,0.07462686567164178,0.04761904761904767,0.03977272727272729,0.025482535424806052,-0.011499772391663887,-0.037141513869299425,0.0024278392230914214,0.00797679477882518,0.010144927536231974,0.007733952049497228,0.06802721088435382,0.08520179372197312,0.030328559393428822,0.005211349160393786,0.00465477114041879,0.01305483028720622,0.003429878048780699,0.008042895442359255,0.0,0.0030565461029037344,0.006343713956170616,0.0066225165562914245,0.00536352800953499,0.004301133443341376,0.0014826911919549879,0.009736164397960767,0.0029652726828073295,0.0032637075718013886,0.0039886039886039,0.0027855153203342198,-0.004659832246039164,0.009872448950780432,0.022760717430304833,0.004695087136178833
2000-10,0.0025683926862405393,0.002842342167552747,-0.0006159752463902324,-0.007630917788342018,-0.002237450819317699,-0.0034797929980325826,-0.005131919828843534,-0.005721585983483046,-0.010524657742125632,-0.011439360397359821,-0.010216372922252304,0.0005717520131629517,-0.0013058968814614325,-0.0025739598931640018,-0.0005057914015461629,-0.003717216005725499,-0.025965408345114627,-0.007608575338606149,-0.006475111290975333,0.009862215067315327,0.0007297323846813253,0.001424470206657702,0.0,0.040983606557376984,-0.02878257487359004,-0.012600229095074411,0.0364341085271318,0.10248447204968936,-0.02941176470588236,0.0026648900732844094,-3.0221523769191627e-05,-0.0001623244866487683,0.006088280060882578,0.0010283531658585865,-0.00075449796865934,0.0,-0.002045311516677195,0.0,0.0006876790830945279,-0.0001705117056285399,0.00033325709804943315,0.0014106181072068846,0.0003858210754763558,0.004926108374384119,0.0,0.0,0.02786994027869949,0.130718954248366,0.04885993485342022,0.08333333333333326,-0.12403100775193798,0.00445859872611476,-0.053254437869822535,0.08552631578947367,-0.01836158192090398,0.007712082262210762,-0.0071519715181398436,-0.06896327526794599,-0.12402708177844124,-0.0025340576988264196,0.00545602186126648,0.014285714285714235,-0.0009093389106119565,0.0032967938679633324,0.0015739018457576748,-0.010204081632653184,-0.01033591731266148,0.0046920975282922495,-0.0008724840354999985,0.009580071181445105,0.005629978557635029,-0.05307039950955339,-0.058288218905021894,0.054536695463599294,-0.0673471415920468,-0.0015337423312883347,0.007727975270479082,0.018333333333333313,0.010033444816053505,-0.019575856443719397,-0.025295109612141542,-0.010344827586206806,-0.009186351706036766,-0.0011976047904190823,-1.2,-0.23076923076923073,-0.12962962962962976,0.28205128205128194,0.23728813559322037,0.06944444444444442,-0.054545454545454564,0.0,0.009041282838621711,0.015026559026559028,0.011858258928571397,0.017559203444563964,0.003597122302158251,0.00430416068866557,0.003069838833461125,0.03662420382165599,-0.023612750885478317,-0.012264922322158589,0.001728110599078514,-0.0023166023166023564,-0.003221649484536071,0.0030383592859855035,-0.0019946808510639125,-0.0007980845969672856,0.00406297613001505,0.0011461318051575464,0.0005980861244021529,0.0011855364552459946,0.001360232721004051,-0.0018810167503469089,-0.0025114184960116637,0.0034289371818709835,0.005204944697462688,0.002837684449489286,0.006250000000000089,-0.009363295880149836,0.023986407987215186,0.03730307057217774,-0.013345705699586818
